"gene_symbol","mean_logCPM_male","mean_logCPM_female","logFC_male_vs_female","mean_CPM","keep_for_test","pvalue","padj"
"TIMM22",3.24229474790331,3.4232372937544,-0.180942545851094,9.50559053416439,TRUE,0.0221011265923853,0.999730742094805
"SCRG1",0.207362266332587,0.647309510260135,-0.439947243927548,0.84771255715949,TRUE,0.022319675995072,0.999730742094805
"WAC-AS1",4.8153367422341,5.21222892117726,-0.396892178943153,31.8705225712408,TRUE,0.0225057756389558,0.999730742094805
"GYPC",8.29190928922683,7.94895122401339,0.342958065213441,290.599285033236,TRUE,0.0225970754907556,0.999730742094805
"RTN4R",1.57792985618898,2.11829023166899,-0.540360375480017,3.16729416574925,TRUE,0.022907990890432,0.999730742094805
"GALM",3.24642955013594,3.74734001575011,-0.500910465614175,10.8537542972398,TRUE,0.023402981332305,0.999730742094805
"ATAT1",2.04001185092156,2.37729587421999,-0.337284023298429,4.09950318074694,TRUE,0.023568786730016,0.999730742094805
"PLA2G7",1.57400874889503,3.36918358194935,-1.79517483305432,8.09712741468014,TRUE,0.0235719743894316,0.999730742094805
"BSCL2",0.558487908873642,0.011016261501555,0.547471647372087,0.84809609081024,TRUE,0.0238471616905228,0.999730742094805
"MAP4K2",3.75019824085056,4.00126468598659,-0.25106644513603,14.1010148557955,TRUE,0.0239613149301755,0.999730742094805
"AC011484.1",-0.101900121379815,0.534322899716174,-0.636223021095989,0.693752417268481,TRUE,0.0247234189487642,0.999730742094805
"SYNPO",1.11269075387334,-0.0120175920328115,1.12470834590615,1.70167941823562,TRUE,0.0248652632089394,0.999730742094805
"SLC16A1-AS1",3.48716616995006,3.95744668220937,-0.470280512259301,12.8330700183445,TRUE,0.024892664052057,0.999730742094805
"DHX33",3.13567397331662,3.41347836024274,-0.277804386926119,9.13262143536839,TRUE,0.0252712279887705,0.999730742094805
"AC009118.3",0.563309392101574,0.852247819600284,-0.288938427498709,1.12692831463987,TRUE,0.0253330583879602,0.999730742094805
"RNF170",4.07081649038355,4.25039337136476,-0.179576880981215,17.2789929729434,TRUE,0.0254585795650613,0.999730742094805
"HSH2D",1.1097554058842,1.94842929156812,-0.838673885683915,2.57805089175332,TRUE,0.0257470623742591,0.999730742094805
"NATD1",1.4136536466742,1.67621490698202,-0.262561260307821,2.39762607536056,TRUE,0.0258985940178714,0.999730742094805
"SUCLG2",5.84604321734406,5.50965277593169,0.336390441412372,53.1099905437096,TRUE,0.0263256658762891,0.999730742094805
"C1RL-AS1",1.21001676326842,1.89395815101805,-0.683941387749635,2.54905754349731,TRUE,0.0263457672378709,0.999730742094805
"HTRA4",2.47762692471603,3.19496756509828,-0.717340640382252,6.88340907293712,TRUE,0.0264368573517619,0.999730742094805
"CD99",7.26414916135764,6.75356859767133,0.510580563686306,137.840146527226,TRUE,0.0265047400083056,0.999730742094805
"NFIA",4.84640030345446,4.24448162981831,0.601918673636146,25.2894014957814,TRUE,0.0266788144092155,0.999730742094805
"AC027097.1",3.52302495427948,3.79080805341712,-0.267783099137637,12.062510300057,TRUE,0.0266923632523884,0.999730742094805
