"Celulas","Enriquecido_En","ID","Description","enrichmentScore","p.adjust","setSize","core_enrichment"
"Monocitos (MIM)","Femenino","GO:0010566","regulation of ketone biosynthetic process",0.627651093203406,0.0111095367818357,18,"EGR1/DKK3/BMP2/H6PD/AKR1C3/DGKQ"
"Monocitos (MIM)","Femenino","GO:0009187","cyclic nucleotide metabolic process",0.524438373196583,0.0111353122516181,33,"PDE4D/PDE4B/NPR3/ADCY9/EPHA2/GUCY1B1/PDE4A/ADCY3/PDE7A/AMPD2/PDE7B/CACNB4/GUCY1A1/ADCY4/ADCY7/PDE2A/NPR1/PDE9A/PDE4C/PDE8B"
"Monocitos (MIM)","Femenino","GO:0016045","detection of bacterium",0.661387124718223,0.0111801260812954,15,"PGLYRP1/NAIP/NLRC4/CD1D/TLR1/HLA-B/NOD1/TLR2/HLA-DRB1/HLA-A"
"Monocitos (MIM)","Femenino","GO:0050855","regulation of B cell receptor signaling pathway",0.588489058447475,0.0112079146331194,22,"FCRL3/PTPN22/FCMR/STAP1/CD19/FOXP1/CD72/NFAM1/CD22/CD300A/GCSAM/LPXN"
"Monocitos (MIM)","Femenino","GO:0044093","positive regulation of molecular function",0.254497201964917,0.0112729112024619,463,"PRTN3/ELANE/EREG/LTF/PYHIN1/NLRP3/CDC14B/S100A12/PRKCQ/CLU/BMP2/NRG1/MMP9/CDT1/MAGEA2B/LAT/CHI3L1/PLAUR/LILRA5/CRACR2A/GUCA1A/EDN1/KIT/CHTF18/ANXA3/PLSCR1/IL18RAP/CR1/AGAP2/PLIN5/CD40LG/PILRB/MAP2K1/STIM2/EPHA2/RASSF2/STIM1/NLRC4/GIPR/CARD11/MAP3K10/PTPRC/GBA3/CARD16/GNB5/CCDC125/ZC4H2/PDGFRB/CTSS/MID1IP1/TPX2/SEMA4D/PRSS22/GPSM1/KIF14/IFNG/SNX18/TNNT2/FGFR3/LCP2/FGF13/AGRN/ITGA6/TNF/GCH1/LRRC26/RB1/LRRC52/AGER/PTK2B/ARHGAP11A/MYD88/CARD9/ANGPT1/UBE2C/AIM2/PLK1/PIK3CG/RASGRP2/TRAF5/TNFRSF10A/WRN/CRTC1/MTDH/CENPE/STRADA/DOCK11/CARD10/NOD1/VSIR/TLR4/TNFRSF10B/PLAAT4/ARHGEF16/GRN/IGF1/SCRIB/DOCK8/HTT/GMNN/PSAP/BTK/POU4F1/TLR2/RIPK3/RCN3/PYCARD/HLA-DRB1/SRGAP2/ARAP1/TESC/RPS2/EZH2/HMGB1/DSTYK/FGFR2/RGS1/CD74/STAC/SIPA1L1/NEK10/RARA/RPS6KA4/MAPK14/DDR2/CCNY/ARHGEF2/PIK3R5/PPIA/ITGB1/SPHK1/CDKN1A/IRAK1/RALGAPA2/ADCYAP1/CD4/SGSM3/CAMK1D/RGS10/ABR/TMSB4X/CASS4/MBP/IL18R1"
"Monocitos (MIM)","Femenino","GO:0071404","cellular response to low-density lipoprotein particle stimulus",0.531570704660843,0.0112983529039964,31,"CDH13/LDLR/APP/SMPD3/SREBF2/MIA3/MYD88/NPC1/SYK/ABCA1/TLR4/FCER1G/ITGB2/ADTRP/CD36/ITGB1/TICAM1/CD68/RXRA"
"Monocitos (MIM)","Femenino","GO:0036336","dendritic cell migration",0.517184385981684,0.0113043652246137,32,"CCL21/GPR183/SLAMF1/CXCR1/EXT1/CXCR2/CCL5/CCR7/SLAMF8/NLRP12/PIK3CG/CCR1/TRPM2/DOCK8/HMGB1/ALOX5/CXCR4/SPI1"
"Monocitos (MIM)","Masculino","GO:0046034","ATP metabolic process",-0.282520272045252,0.0113808657015728,217,"VCP/ATP5MC1/ATP5F1C/PINK1/ATP5F1E/NDUFS7/AK4/DNM1L/SPHK2/MLST8/PRKAG2/PFKL/NDUFV3/ATP5MG/FAM3A/ENO3/NDUFC1/NDUFS3/ATP5PB/AK2/NDUFB3/ATP5F1B/CLPX/BCL2L13/DNAJC30/NDUFA3/ATP5F1D/SLC4A1/SIRT6/NDUFV2/NDUFA7/PPP2CA/NDUFA8/NDUFS5/ATP5MC3/SDHB/NUDT2/NDUFB4/NDUFA2/RAN/NDUFB8/NDUFS4/ATP5MF/SDHC/ATP5PD/ATP5MK/ARNT/ATP5IF1/NDUFA1/ATP6V0C/NUDT5/TGFB1/ATP5MJ/NDUFB9/NDUFS8/MTCH2/NDUFB5/NDUFB11/NDUFS6/NDUFA13/NDUFA9/COX11/NDUFB7/NDUFA12/PRKAG1/BAD/EIF6/ATP5PF/NDUFB1/AK1/NDUFB2/NDUFA11/UQCC3/SDHD/NT5E/NDUFAB1/STOML2/NDUFA5/TPI1/NDUFB10/FIS1/PGM1/NDUFA6/ARL2/YAP1/NDUFB6/BPGM/TIGAR/HSPA1B/NDUFC2"
"Monocitos (MIM)","Femenino","GO:0090025","regulation of monocyte chemotaxis",0.550708839252476,0.0113994715940403,27,"CXCL12/APP/PLA2G7/FPR2/ANO6/CCL5/SLAMF8/NBL1/CCR1/CCN3/HMGB1/DUSP1"
"Monocitos (MIM)","Masculino","GO:0006778","porphyrin-containing compound metabolic process",-0.438773892507584,0.011477692858159,46,"HMOX1/TMEM14C/ABCB6/TMEM14B/HMOX2/UGT1A1/PPOX/SRRD/HMBS/SUCLA2/ALAS1/ATP5IF1/FXN/SLC25A38/EIF2AK1/UROD/CYP1A1/BLVRB/SLC25A39/SPTA1/CYP1A2/SLC6A9/FECH"
"Monocitos (MIM)","Femenino","GO:0050435","amyloid-beta metabolic process",0.443017847529716,0.0114875866364892,56,"LDLR/CLU/SPON1/CHRNA7/ABCA2/RTN3/IFNG/SLC2A13/BIN1/NCSTN/TNF/GSAP/BACE1/LRP1/APH1B/IGF1/PRNP/SORL1/ACE/RTN4/CD36/ROCK1/ABCA7"
"Monocitos (MIM)","Femenino","GO:0001916","positive regulation of T cell mediated cytotoxicity",0.516716028427386,0.0115148807745849,34,"IL12RB1/NECTIN2/PTPRC/HLA-F/CD1D/HLA-E/HLA-G/ULBP3/HLA-B/HLA-H/ULBP2/CYRIB/TAP2/HLA-DRA/B2M/HLA-DRB1/HLA-A/MR1/IL23R/HLA-C/CD1B/CD1E/PVR"
"Monocitos (MIM)","Femenino","GO:0034767","positive regulation of monoatomic ion transmembrane transport",0.376697430674448,0.0115521900932604,101,"LCN2/F2R/CAV1/CRACR2A/EDN1/P2RX5/STIM2/CAPN3/AKAP5/STIM1/CXCL9/PLCG1/ANO6/CD19/CXCR3/KCNQ1/AKAP6/G6PD/TOR2A/CTSS/IFNG/FGF13/KCNC1/LRRC26/LRRC52/ABL1/MS4A1/FLNA/HTT/KCNH2/TESC/STAC/F2RL3/CXCL11/FXYD6/GSTO1/CX3CL1/P2RX1/CD4/BAK1/CACNB2/TMSB4X/STK39/FXYD1/PPP3CA/KCNIP2/ASPH/VMP1"
"Monocitos (MIM)","Femenino","GO:0002832","negative regulation of response to biotic stimulus",0.338366491460265,0.0115670530665013,132,"TNFAIP3/LTF/TIGIT/KIR2DL4/CEACAM1/MMP12/KLRC1/KLRD1/TRIB1/CR1/ARG1/NLRC3/CLEC12B/CD96/NLRC5/IRAK3/NECTIN2/SIGIRR/AURKB/CARD16/SFN/HLA-F/PARP1/SLAMF8/ARRB2/HLA-E/HLA-G/TTLL12/LILRA2/HLA-B/MICB/IFI16/GRN/FGL2/SERPING1/SUSD4/HLA-A/ISG15/INPP5D/OAS1/NMI/MAPKBP1/DHX58/NLRX1/SIRPA/SAMHD1/MAPK3/OAS3/MICA/LILRB1/MTOR/CARD8/GRB2/STAT2/A2M/PRKAA1/TYRO3/ADAR/SPINK5/PTPN6/PARP14/TRIM38/PVR/SERPINB4"
"Monocitos (MIM)","Femenino","GO:0030534","adult behavior",0.357091507424343,0.0117338815137045,121,"SEPTIN5/CXCL12/SHANK3/NR4A2/HOXD10/CHL1/NLGN2/SNCG/APP/FGF12/HOXD9/NR4A3/PREX2/FOSB/AGTPBP1/ATP6V1B1/SLC1A1/HIPK2/PCDH17/VPS13A/CNTN2/UCHL1/CCND2/PAX5/ARRB2/SLITRK5/NCSTN/OPRD1/CACNB4/ATXN1/NPC1/CRHBP/CNTNAP2/NAGLU/TUBA1A/CHRNB4/DRD4/ID2"
"Monocitos (MIM)","Femenino","GO:0033631","cell-cell adhesion mediated by integrin",0.616497677670887,0.0118023428672087,17,"SKAP1/PODXL/CD3E/VCAM1/DPP4/ITGA4/CCL5/ADAM9/FERMT3/ITGA5/ITGB1"
"Monocitos (MIM)","Femenino","GO:0098743","cell aggregation",0.616132066388961,0.0118023428672087,17,"CCN2/LTF/MGP/THRA/SOX5/MPZ/BARX2"
"Monocitos (MIM)","Femenino","GO:0002523","leukocyte migration involved in inflammatory response",0.624881454492793,0.0118510799579951,18,"ELANE/S100A8/JAM3/SLAMF1/S100A9/FFAR2/ADAM8/SLAMF8/FUT7/ITGB2/RTN4/ALOX5/CX3CL1"
"Monocitos (MIM)","Femenino","GO:0050849","negative regulation of calcium-mediated signaling",0.601521331287304,0.0119672363247848,20,"SLA2/PLEK/ITPR1/SLC24A4/ATP2B4/TBC1D10C/CD22/MAPK7/PRNP"
"Monocitos (MIM)","Femenino","GO:0015711","organic anion transport",0.265410752967957,0.0120056350372626,357,"THBS1/IL1B/SLC51A/F2R/SLC2A3/SLC27A2/SLC6A15/CEACAM1/SLC16A10/PTGS2/SLC2A5/SLCO4C1/ABCC6/EMB/EDN1/SFXN5/ABCB4/SLC6A17/SLC2A14/CR1/PLA2G2D/IRS2/SLC44A4/SLC25A29/SLC16A14/PLEKHA8P1/AVP/SLC1A1/GFAP/FOLR3/ABCC1/SLC26A6/ACSL1/RBP7/CPT1A/LRP2/LRRC8B/SELENON/SLC35B2/CA4/ADORA2A/SLC4A11/SPX/ACACB/SLC16A9/SLC35D1/EPRS1/SLC25A40/ABCC10/SLC11A1/TNF/ACSL5/SLC7A9/SLC12A2/SLC4A4/SLC26A8/SLC7A7/SLC38A10/RTBDN/CACNB4/ABCC2/SYK/GJA1/ACSL3/SLC27A3/PLA2G2C/SLC52A2/ABCC8/SLC46A2/SLC27A1/SLCO3A1/SLC25A10/GABBR1/TTYH2/DRD4/PSAP/SLC35A1/SLC13A3/SLC2A9/SLC25A42/SLC39A4/ACE/SLC15A4/SLC1A3/SLC2A10/SLC36A1/SLC36A4/ABCD2/SLC19A1/CD36/FOLR2/SLC27A4/CYB5RL/PLA2G4A/SLC7A6/ITGB1/CALHM6/LRRC8C/SLC35B4/SLC16A2/CALHM5/TTYH3/CD47/SLC16A11/SLC1A2/SLC26A2/ABCD4/SLC6A6/RGS2/SLC33A1/SLC39A10/PPARA/SLC39A14/ABCB1/SLC6A20/CRABP2/KCNJ10/RGS4/SLC2A4/REPIN1/SLC37A4/SLC23A1/LRRC8D/SLC38A2/SLC25A20/SLC4A8/SLC16A7/EPM2A"
"Monocitos (MIM)","Femenino","GO:0042445","hormone metabolic process",0.319675029853623,0.0120457403438603,183,"CTSG/EGR1/TIPARP/CPA3/DKK3/SLC16A10/FFAR3/BMP2/PCSK5/HSD17B12/CRYM/ALDH1A1/PLA2G7/LIPE/HIF1A/DPP4/CYP17A1/H6PD/ANPEP/PAX8/ECE1/TSPO/RDH5/AKR1C3/DGAT1/SULT1A4/ALDH1A2/HSD17B11/CTSK/SCPEP1/DGKQ/DHRS7/DGAT2/TG/CPQ/PCSK4/PRCP/DHRS2/ENPEP/CRHBP/CYP27C1/ERO1B/SULT1A1/NAGLU/HSD17B2/BCO2"
"Monocitos (MIM)","Femenino","GO:0038128","ERBB2 signaling pathway",0.594225999018421,0.012064228094278,21,"EREG/AREG/NRG1/HBEGF/TGFA/MAP2K1"
"Monocitos (MIM)","Femenino","GO:0051132","NK T cell activation",0.593973324507284,0.012064228094278,21,"KLRF1/NCR3/MYC/TYK2/CD300A/RASAL3/CLEC2B/ELF4/TLR4/IL15/ZBTB7B/IL23R/JAK2"
"Monocitos (MIM)","Femenino","GO:0051781","positive regulation of cell division",0.399614568590374,0.012064228094278,77,"EREG/IL1B/PDGFD/THBS4/CDC14B/PPBP/VEGFA/TGFA/PKP4/CXCR5/OSM/BIRC5/AURKB/IL1A/LBH/KIF14/KIF20B/SVIL/RACGAP1/CENPV/CDC14C/CIT"
"Monocitos (MIM)","Femenino","GO:0002710","negative regulation of T cell mediated immunity",0.506240865937828,0.0121631600224494,36,"IL7R/CEACAM1/TBX21/KLRC1/KLRD1/ARG1/SLAMF1/SPN/IFNB1/PTPRC/HLA-F/HLA-G"
"Monocitos (MIM)","Femenino","GO:0032814","regulation of natural killer cell activation",0.465360935523323,0.0121706581553959,43,"PGLYRP1/PTPN22/PRDM1/KLRC1/KLRD1/KLRC3/CLEC12A/FGR/HLA-E/TYK2/TYROBP/TOX/IL15/ZBTB1/IL15RA/TICAM1/FCGR3A/MICA/ZNF683/IL23R/AXL/JAK2/PGLYRP3/GAS6"
"Monocitos (MIM)","Femenino","GO:0061564","axon development",0.257962762244619,0.0121899423276347,439,"MATN2/BCL11B/LGR6/TNC/CXCL12/PLEKHG4B/PRKCQ/NTNG2/NR4A2/TSPAN2/MAP1A/UNC5B/CYFIP2/CDK5R1/GDF7/KIF5C/CHL1/EMB/EDN1/VEGFA/ABLIM1/CNTN4/ROBO4/APP/NECTIN1/FYN/NR4A3/NOVA2/EGR2/NFASC/PRKCA/FAT4/VASH2/SEMA6B/MAP2K1/ECE1/TNFRSF21/APLP2/FLRT2/NELL2/TSPO/EXT1/MEGF8/PLXNA4/CELSR1/ISL1/ARHGAP35/ITGA4/MYPN/EPHB6/VCL/ROBO1/POTEI/KLF4/SEMA3C/CNTN2/UCHL1/PTK7/MYCBP2/SEMA4D/B4GALT5/NIN/ACTBL2/ARHGEF40/LHX4/PTPRS/MACF1/VANGL2/PLXNC1/B4GALT6/NOG/SLITRK5/FGF13/LLGL1/NTNG1/CTNNA2/KIF13B/RET/PTPRJ/SPG11/SEMA4A/ZEB2/ARHGAP4/PRICKLE1/EDN2/SYNGAP1/NOTCH2/KLF7/BCL11A/ABL1/APOD/PTCH1/ATL1/DHFR/WNT3/SMO/GRN/MAPK8IP3/ADGRB1/NOTCH1/EVL/POU4F1/NTN1/SEMA3D/JUN/EPHA6/MCF2/NLGN3/FGFR2/KREMEN1/SCARF1/SIPA1L1/RTN4/NFIB/EFNB2/B3GNT2/NCAM1/NDN/PLXND1/DPYSL5/TTL/SEMA4B/LAMA2/ITGB1/LRIG2/ANAPC2/ROBO3/RUFY3/SLIT3/NTN4/CNR1/TRPV2/C9orf72/SEMA5A/MAP2"
"Monocitos (MIM)","Masculino","GO:0000423","mitophagy",-0.365991991683749,0.0123057529649175,96,"MUL1/SLC25A5/PARL/BCL2L13/GSK3A/EIF2S1/GABARAPL3/OPTN/MAP1LC3B/ARFIP2/BECN1/RIMOC1/STUB1/ATP5IF1/FUNDC1/TIMM23/FKBP8/CTTN/ATG5/GABARAPL2/EIF2AK1/GABARAPL1/FBXO7/SQSTM1/CSNK2A2/MAP1LC3B2/RBX1/BNIP3/MAP1LC3A/VDAC1/ATG10/UBE2A/SLC25A4/BNIP3L/TIGAR/SNX7"
"Monocitos (MIM)","Femenino","GO:0055081","monoatomic anion homeostasis",0.614495021775818,0.0123950784521109,17,"ATP6V1B1/KCNQ1/SLC12A6/SLC12A2/SLC12A7/TBXAS1/SLC12A3/FASLG/KCNE3/SLC12A9/STK39"
"Monocitos (MIM)","Femenino","GO:0098581","detection of external biotic stimulus",0.564467081481492,0.0124470694680364,24,"PGLYRP1/CLEC6A/NAIP/NLRC4/CD1D/TLR1/NR4A1/HLA-B/NOD1/TLR4/TLR2/HLA-DRB1/HLA-A"
"Monocitos (MIM)","Femenino","GO:2000319","regulation of T-helper 17 cell differentiation",0.546243229320554,0.0124470694680364,27,"NFKBIZ/TBX21/ZC3H12A/CD69/BATF/JAK3/IL12RB1/JUNB"
"Monocitos (MIM)","Femenino","GO:0030890","positive regulation of B cell proliferation",0.471733247924894,0.0124470694680364,40,"FCRL3/GPR183/BST1/NFATC2/IRS2/CD38/CARD11/TNFSF13B/PTPRC/TNFRSF13C/ATAD5/TNFRSF4/TNFSF13/TLR4/NCKAP1L/SASH3/BTK/MEF2C/CD74/CDKN1A/TICAM1/CD40/TCF3/SLC39A10"
"Monocitos (MIM)","Femenino","GO:0032620","interleukin-17 production",0.497926809342093,0.0124954320669454,37,"IL6/PRKCQ/SLAMF6/ARID5A/LY9/OSM/IFNG/RFTN1/TYK2/MYD88/CARD9/IL27RA/VSIR/TLR4/NCKAP1L/PRNP/BTK/IL15/SPHK1/TNFSF4/ZBTB7B/IL23R/JAK2/NOD2"
"Monocitos (MIM)","Femenino","GO:0032660","regulation of interleukin-17 production",0.497926809342093,0.0124954320669454,37,"IL6/PRKCQ/SLAMF6/ARID5A/LY9/OSM/IFNG/RFTN1/TYK2/MYD88/CARD9/IL27RA/VSIR/TLR4/NCKAP1L/PRNP/BTK/IL15/SPHK1/TNFSF4/ZBTB7B/IL23R/JAK2/NOD2"
"Monocitos (MIM)","Femenino","GO:2000377","regulation of reactive oxygen species metabolic process",0.34157381702387,0.0125818732509271,131,"THBS1/LCN2/HP/CD177/FOXM1/GADD45A/ZC3H12A/SOD2/BST1/APP/FYN/IER3/LRRK2/PLIN5/SLC18A2/ITGAM/FPR2/TSPO/HK2/AKR1C3/PDGFRB/G6PD/RAC2/RAB27A/FOXO1/BRCA1/TNF/GCH1/PRCP/SYK/STAT3/NNT/DHFR/PLCG2/TLR4/BCO2/FAS/ADGRB1/TYROBP/RIPK3/CYBA/CYP1B1/ITGB2/ABCD2/ALOX5/MAPK14/CD36/MPV17L/TRAP1/TGFBR2/CDKN1A/SIRPA"
"Monocitos (MIM)","Femenino","GO:0002455","humoral immune response mediated by circulating immunoglobulin",0.447617833366649,0.0125933363217352,46,"CLU/FCER2/CD55/IGHD/FCMR/C1RL/CR1/PTPRC/CR2/BCL3/FOXJ1/TNF/C1R/SUSD4/CFI/C4BPB/C2/CD46/C4A/FCGR2B/C5"
"Monocitos (MIM)","Femenino","GO:0046717","acid secretion",0.531021085701621,0.0126624525443849,29,"SLC51A/SLC22A16/ABCB4/HRH2/SLC26A6/KCNQ1/ACACB/TNF/CACNB4/HIP1R/GABBR1"
"Monocitos (MIM)","Femenino","GO:0015914","phospholipid transport",0.371191616907111,0.0126624525443849,97,"LDLR/ATP8B4/ATP8A1/BLTP1/PLSCR1/ABCB4/ATP11A/ATP9A/PITPNC1/PLEKHA8P1/ANO6/ABCC1/PLSCR2/ATP8B2/ABCA3/XKR8/OSBPL5/ATP11B/XKR6/XKR9/PITPNM1/XKR4/SPNS1/ANO7/ATP11C/PRELID2/ABCA1/C2CD2L/PLTP/NME4"
"Monocitos (MIM)","Masculino","GO:0072594","establishment of protein localization to organelle",-0.238458773561116,0.0126624525443849,448,"TRAF3IP2/ATF2/HSP90AA1/HGS/MTERF4/TIMM23B/TIMM21/SGTA/SEC62/MFN2/LONP2/ATG13/HAX1/NPM1/MFF/KPNA6/RAB10/HTRA2/CRY2/CSE1L/PEX10/GOLPH3/TOMM70/ATG14/CCT6A/MTCH1/NUP54/CSNK2A1/AIP/TRIM28/RGPD5/KPNA3/UBAP1/RAB3GAP1/GET4/CHP1/TIMM44/PINK1/SCARB2/PEX16/MACROH2A1/TCP1/IPO11/SPCS1/STAM2/KPNA4/PEX13/TOMM34/UBE2J2/TIMM50/POM121/SMURF1/DNAJC19/DNAJA1/RAB11A/NUP62/UBE2D3/STAM/ZNF827/KPNA1/VPS4A/BAX/NUP58/SNUPN/TIMM29/PARL/TOMM20/NUP50/SGF29/WBP2/EIF4ENIF1/SEC13/GRPEL2/SH3GLB1/BAG4/GSK3A/TRAM2/RYR2/MTX2/SIRT6/TSG101/SEC61G/TARDBP/MAIP1/PIN1/PEX3/TIMM13/CALM3/VPS25/TIMM17B/UBE2L3/RGPD1/SPCS2/GFER/NABP2/ELAVL1/AP3M1/MIPEP/BECN1/PIK3R2/IMMP2L/RALA/RAN/SUMO1/SEC61B/TOMM22/INSIG2/UBL5/SNF8/SRP14/PEX14/GOLPH3L/TOMM40/KAT5/ZFAND2B/MTX1/PTTG1IP/TMCO6/FGF9/KCMF1/ATP5IF1/LYPLA1/LMNA/INSIG1/TGFB1/BAG3/RAB7A/SRP68/MTCH2/STK3/VPS36/LEP/TIMM23/TIMM10B/APPL2/EI24/TIMM17A/DDIT3/NDUFA13/CHMP4B/SRP19/ROMO1/SRP9/JUP/RAB23/CHMP4A/TOMM5/HIKESHI/ZFAND6/FBXO7/SQSTM1/SAE1/TIMM22/CSNK2A2/RGPD2/TIMM10/BBC3/VPS37A/FIS1/TIMM8B/NUTF2/UFM1/DNAJC15/TMEM126A/PEX19/ZIC1/NCOA4/BNIP3L/PKIG/PKIA/RHOU/DNLZ"
"Monocitos (MIM)","Femenino","GO:0045907","positive regulation of vasoconstriction",0.644454518038899,0.0126806292130874,16,"F2R/CAV1/TBXA2R/CD38/AVP/HRH2/ADD3/ABL1/TBXAS1"
"Monocitos (MIM)","Femenino","GO:0045723","positive regulation of fatty acid biosynthetic process",0.602554095303839,0.0126806292130874,19,"IL1B/PTGS2/EDN1/AVP/MID1IP1/EDN2/LPGAT1/CD74/ABCD2/SLC45A3"
"Monocitos (MIM)","Femenino","GO:0002825","regulation of T-helper 1 type immune response",0.519591103919399,0.0126806292130874,33,"IL1B/HLX/TBX21/ARID5A/IL4R/SLAMF1/JAK3/IL12RB1/IL33/SLC11A1/IL27RA/CD80/PLA2G4A/IL1RL1/TNFSF4/IL18R1"
"Monocitos (MIM)","Femenino","GO:0061437","renal system vasculature development",0.545390775217269,0.0126806292130874,27,"EGR1/CD34/PDGFD/EDN1/TEK/PDGFRB/GPR4/IL6R/ACTA2/ANGPT1/NOTCH2/NOTCH1/PECAM1"
"Monocitos (MIM)","Femenino","GO:0061440","kidney vasculature development",0.545390775217269,0.0126806292130874,27,"EGR1/CD34/PDGFD/EDN1/TEK/PDGFRB/GPR4/IL6R/ACTA2/ANGPT1/NOTCH2/NOTCH1/PECAM1"
"Monocitos (MIM)","Masculino","GO:0042273","ribosomal large subunit biogenesis",-0.396926544265093,0.0126806292130874,64,"FASTKD2/ZNF622/ZNHIT6/GTF3A/RSL24D1/NOP16/RPL35A/RPL11/MTG1/RPL5/RPL7/RPL14/PPAN/MTG2/CINP/NPM1/DHX30/MRTO4/RPL24/RCC1L/RRS1/SURF6/WDR12/SDAD1/MALSU1/TRMT112/NIP7/RPF1/RPL26L1/MAK16/BRIX1/NSA2/RBM34/EBNA1BP2/DDX28/MRM2/RPL7L1/EIF6/NVL"
"Monocitos (MIM)","Femenino","GO:0048738","cardiac muscle tissue development",0.305253562859382,0.0126806292130874,188,"MYOCD/SORBS2/BMP2/FER1L6/NRG1/FES/EDN1/VEGFA/LARGE1/KCNJ11/RUNX1/ADAMTS9/MEIS1/S1PR1/MSC/AKAP13/CDK1/ANKRD1/ISL1/LRP2/AKAP6/GJB6/PDGFRB/TP73/FOXP1/ALDH1A2/G6PD/CXADR/ARRB2/NOG/TNNT2/MYH11/NOX4/DKK1/PRICKLE1/MAPK11/NOTCH2/GJA1/ABL1/GREB1L/NAGLU/ZFPM1/IGF1/DLL4/GLI1/ID2/NOTCH1/POU4F1/TTN/FHOD3/PARP2/MEF2C/FGFR2/JARID2/RARA/MAPK14/EFNB2/ALPK2/ITGB1/MYLK3"
"Monocitos (MIM)","Femenino","GO:0045622","regulation of T-helper cell differentiation",0.476260485762833,0.0127044572569976,47,"HLX/NFKBIZ/NLRP3/TBX21/ZC3H12A/CD69/IL4R/BATF/JAK3/IL12RB1/JUNB/CD86/HLA-DRA/HLA-DRB1/LGALS1/RARA/NFKBID/GPR65/CD80/IRF4/TNFSF4/LOXL3/ZBTB7B/RC3H1/IL23R"
"Monocitos (MIM)","Femenino","GO:0002407","dendritic cell chemotaxis",0.554859571940377,0.0127353495884858,25,"CCL21/GPR183/SLAMF1/CXCR1/CXCR2/CCL5/CCR7/SLAMF8/PIK3CG/CCR1/TRPM2"
"Monocitos (MIM)","Femenino","GO:0006026","aminoglycan catabolic process",0.530073462999836,0.0127521771386718,28,"CHIT1/PGLYRP1/CHI3L1/HYAL3/LYVE1/CHI3L2/CD44/HYAL1/CTBS/STAB2/SGSH/CEMIP2/GNS/GUSB/HMMR/FGF2/PGLYRP3/HEXB/IDUA"
"Monocitos (MIM)","Femenino","GO:0038061","non-canonical NF-kappaB signal transduction",0.343010398458407,0.0127521771386718,129,"IL1B/NFKBIA/NLRP3/ZC3H12A/ADGRG3/PTPN22/CHI3L1/EDN1/APP/NLRC3/RASSF2/DDX3X/BCL3/UACA/CYLD/ADISSP/RELB/FOXJ1/NLRP12/TNF/AGER/MYD88/LAPTM5/TNFRSF10A/BIRC3/CD86/IRAK2/REL/CARD10/NOD1/TNFRSF10B/C1QTNF4/LIME1/NFKB2/RIPK3/PYCARD/CCN3/EDA/HMGB1"
"Monocitos (MIM)","Femenino","GO:0034204","lipid translocation",0.431272743508433,0.012763506605431,57,"ATP8B4/ATP8A1/PLSCR1/ABCB4/ATP11A/ATP9A/ABCA2/ANO6/ABCC1/PLSCR2/ATP8B2/ABCA3/XKR8/ATP11B/XKR6/XKR9/XKR4/ANO7/ATP11C/ABCA1/FASLG/SLC66A2/ATP8B3/ABCA7/TMEM30A/RFT1/ABCB1/VMP1/XRCC4"
"Monocitos (MIM)","Femenino","GO:0030852","regulation of granulocyte differentiation",0.65467975359168,0.0129149403314199,15,"LEF1/CEACAM1/TRIB1/RUNX1/EVI2B/HCLS1/TESC/RARA/INPP5D"
"Monocitos (MIM)","Femenino","GO:0046058","cAMP metabolic process",0.592200006658953,0.0129149403314199,21,"PDE4D/PDE4B/ADCY9/EPHA2/PDE4A/ADCY3/PDE7A/PDE7B/CACNB4"
"Monocitos (MIM)","Femenino","GO:0032607","interferon-alpha production",0.511929696376619,0.0129149403314199,32,"MMP12/NLRC3/DDX3X/TLR8/IL10/PTPRS/ZC3HAV1/TLR4/HMGB1/TRIM65/NMI/IRF7/STAT1"
"Monocitos (MIM)","Femenino","GO:0032647","regulation of interferon-alpha production",0.511929696376619,0.0129149403314199,32,"MMP12/NLRC3/DDX3X/TLR8/IL10/PTPRS/ZC3HAV1/TLR4/HMGB1/TRIM65/NMI/IRF7/STAT1"
"Monocitos (MIM)","Femenino","GO:0071774","response to fibroblast growth factor",0.382999454563272,0.0129692209026913,91,"THBS1/CCN2/SULF1/CXCL8/TNC/EGR3/IER2/ZFP36/SULF2/FLRT2/EXT1/KIF16B/CCL5/GALNT3/CD44/APLN/ZFP36L2/NDST1/NOG/HYAL1/FGFR3/NR4A1/KCNC1"
"Monocitos (MIM)","Masculino","GO:0006099","tricarboxylic acid cycle",-0.520525619240097,0.0129766796628075,29,"ACO2/OGDH/DLAT/IDH3G/SDHA/SUCLG1/DLD/MDH1/IDH3B/SDHAF2/MDH2/FH/SDHAF4/PDHB/SDHB/SUCLA2/SDHC/SDHD/PDHA1/ACO1/IDH3A"
"Monocitos (MIM)","Femenino","GO:0061318","renal filtration cell differentiation",0.618779620260256,0.0131318040794751,18,"CD24/PODXL/EDN1/PROM1/EXT1/JAG1/AMPD2/NOTCH2/IQGAP1/ASXL1"
"Monocitos (MIM)","Femenino","GO:0072112","podocyte differentiation",0.618779620260256,0.0131318040794751,18,"CD24/PODXL/EDN1/PROM1/EXT1/JAG1/AMPD2/NOTCH2/IQGAP1/ASXL1"
