NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS	REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS		52	-0.24439217	-0.79451346	0.7484787	0.91514754	1.0	1746	tags=15%, list=11%, signal=17%	
REACTOME_SMOOTH_MUSCLE_CONTRACTION	REACTOME_SMOOTH_MUSCLE_CONTRACTION		33	-0.2924975	-0.7942733	0.7766798	0.9145621	1.0	4222	tags=30%, list=26%, signal=41%	
REACTOME_SIGNALING_BY_NTRKS	REACTOME_SIGNALING_BY_NTRKS		130	-0.23179887	-0.79360706	0.8081633	0.9145192	1.0	4203	tags=33%, list=26%, signal=44%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6		34	-0.28583917	-0.79345506	0.75287354	0.9135577	1.0	4310	tags=38%, list=27%, signal=52%	
REACTOME_PI5P_REGULATES_TP53_ACETYLATION	REACTOME_PI5P_REGULATES_TP53_ACETYLATION		5	-0.41108903	-0.7921835	0.74747473	0.9143588	1.0	4870	tags=80%, list=30%, signal=114%	
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION	REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION		10	-0.42653185	-0.79120725	0.81963927	0.91466266	1.0	4784	tags=50%, list=29%, signal=71%	
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION		6	-0.42115328	-0.79084057	0.69709545	0.91391164	1.0	2116	tags=50%, list=13%, signal=57%	
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS		88	-0.25054875	-0.78937757	0.77319586	0.9155293	1.0	3094	tags=26%, list=19%, signal=32%	
REACTOME_RECYCLING_PATHWAY_OF_L1	REACTOME_RECYCLING_PATHWAY_OF_L1		36	-0.2855192	-0.7865096	0.813253	0.9191615	1.0	2500	tags=25%, list=15%, signal=29%	
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION	REACTOME_N_GLYCAN_ANTENNAE_ELONGATION		15	-0.2946184	-0.7856429	0.861167	0.9189694	1.0	4144	tags=33%, list=26%, signal=45%	
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS	REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS		9	-0.33183095	-0.78333324	0.7519531	0.9215397	1.0	492	tags=11%, list=3%, signal=11%	
REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION	REACTOME_RESOLUTION_OF_SISTER_CHROMATID_COHESION		92	-0.24793762	-0.7830378	0.8625	0.9208049	1.0	3276	tags=30%, list=20%, signal=38%	
REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL		25	-0.23643537	-0.781328	0.82824427	0.9222514	1.0	3805	tags=36%, list=23%, signal=47%	
REACTOME_REPRODUCTION	REACTOME_REPRODUCTION		73	-0.26118562	-0.78127414	0.78163266	0.9211314	1.0	1730	tags=15%, list=11%, signal=17%	
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING	REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING		13	-0.3121989	-0.7798711	0.875	0.92201126	1.0	3074	tags=31%, list=19%, signal=38%	
REACTOME_THYROXINE_BIOSYNTHESIS	REACTOME_THYROXINE_BIOSYNTHESIS		10	-0.39880338	-0.7796017	0.7606491	0.92139757	1.0	548	tags=10%, list=3%, signal=10%	
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY		25	-0.28899547	-0.778302	0.8333333	0.9222688	1.0	3617	tags=36%, list=22%, signal=46%	
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS	REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS		32	-0.24555019	-0.77525514	0.86178863	0.92598844	1.0	2343	tags=16%, list=14%, signal=18%	
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE		54	-0.29471138	-0.77345157	0.8205645	0.92743456	1.0	3761	tags=33%, list=23%, signal=43%	
REACTOME_RHO_GTPASES_ACTIVATE_PKNS	REACTOME_RHO_GTPASES_ACTIVATE_PKNS		31	-0.29586753	-0.7724791	0.7515275	0.9278786	1.0	1140	tags=13%, list=7%, signal=14%	
REACTOME_FANCONI_ANEMIA_PATHWAY	REACTOME_FANCONI_ANEMIA_PATHWAY		29	-0.24356255	-0.7716045	0.8825996	0.92803365	1.0	3521	tags=31%, list=22%, signal=40%	
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES	REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES		56	-0.22853655	-0.77060443	0.8719512	0.9288155	1.0	4872	tags=46%, list=30%, signal=66%	
REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES	REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES		26	-0.2989699	-0.7704959	0.6849315	0.9277905	1.0	2327	tags=27%, list=14%, signal=31%	
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION		80	-0.24931274	-0.7699543	0.90163934	0.9275129	1.0	2969	tags=21%, list=18%, signal=26%	
REACTOME_UNWINDING_OF_DNA	REACTOME_UNWINDING_OF_DNA		11	-0.3887894	-0.7686994	0.77470356	0.927868	1.0	271	tags=9%, list=2%, signal=9%	
REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION		8	-0.35354343	-0.76507705	0.800813	0.9319728	1.0	2857	tags=38%, list=18%, signal=45%	
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS	REACTOME_INWARDLY_RECTIFYING_K_CHANNELS		35	-0.2611607	-0.7647234	0.9443299	0.9312231	1.0	3112	tags=23%, list=19%, signal=28%	
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS	REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS		39	-0.23587744	-0.76443464	0.7810651	0.93032813	1.0	5501	tags=54%, list=34%, signal=81%	
REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE	REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE		72	-0.25875425	-0.7621394	0.77281946	0.9321128	1.0	3055	tags=24%, list=19%, signal=29%	
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH		59	-0.2271633	-0.75703895	0.9756098	0.93836063	1.0	3975	tags=31%, list=24%, signal=40%	
REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING	REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING		38	-0.24090186	-0.75569105	0.91803277	0.9392797	1.0	5366	tags=47%, list=33%, signal=71%	
REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION		6	-0.4015199	-0.7526255	0.6700611	0.94198185	1.0	4477	tags=67%, list=28%, signal=92%	
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS		14	-0.30851498	-0.75138456	0.8464567	0.94256675	1.0	813	tags=14%, list=5%, signal=15%	
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES		54	-0.24692447	-0.75090015	0.9352227	0.9421678	1.0	2030	tags=9%, list=13%, signal=11%	
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP		49	-0.24452592	-0.74713105	0.86491936	0.9466577	1.0	2653	tags=27%, list=16%, signal=32%	
REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY		7	-0.36086628	-0.74420404	0.788501	0.9493723	1.0	3921	tags=43%, list=24%, signal=56%	
REACTOME_HYALURONAN_METABOLISM	REACTOME_HYALURONAN_METABOLISM		14	-0.36214846	-0.7434795	0.76008064	0.9490753	1.0	4784	tags=43%, list=29%, signal=61%	
REACTOME_METALLOPROTEASE_DUBS	REACTOME_METALLOPROTEASE_DUBS		13	-0.31149176	-0.7432894	0.7854251	0.9482156	1.0	2059	tags=23%, list=13%, signal=26%	
REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1		5	-0.36389706	-0.7413274	0.7361111	0.9498249	1.0	1462	tags=20%, list=9%, signal=22%	
REACTOME_SEMAPHORIN_INTERACTIONS	REACTOME_SEMAPHORIN_INTERACTIONS		61	-0.24054779	-0.73892	0.9760956	0.9517913	1.0	4376	tags=39%, list=27%, signal=54%	
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ		9	-0.30899012	-0.73865867	0.77459013	0.95097953	1.0	518	tags=11%, list=3%, signal=11%	
REACTOME_RHOH_GTPASE_CYCLE	REACTOME_RHOH_GTPASE_CYCLE		30	-0.2459618	-0.73520947	0.8946322	0.9539768	1.0	3617	tags=27%, list=22%, signal=34%	
REACTOME_RHOJ_GTPASE_CYCLE	REACTOME_RHOJ_GTPASE_CYCLE		49	-0.24401177	-0.73508507	0.94	0.95295733	1.0	2554	tags=22%, list=16%, signal=27%	
REACTOME_MET_ACTIVATES_PTK2_SIGNALING	REACTOME_MET_ACTIVATES_PTK2_SIGNALING		30	-0.28022614	-0.73346865	0.80658436	0.9539243	1.0	2598	tags=20%, list=16%, signal=24%	
REACTOME_CREB3_FACTORS_ACTIVATE_GENES	REACTOME_CREB3_FACTORS_ACTIVATE_GENES		7	-0.36645174	-0.73206735	0.8089431	0.95462346	1.0	4267	tags=43%, list=26%, signal=58%	
REACTOME_LEUKOTRIENE_RECEPTORS	REACTOME_LEUKOTRIENE_RECEPTORS		5	-0.36880255	-0.731654	0.91634244	0.95431817	1.0	4000	tags=60%, list=25%, signal=80%	
REACTOME_HDACS_DEACETYLATE_HISTONES	REACTOME_HDACS_DEACETYLATE_HISTONES		31	-0.26571238	-0.73126346	0.8249497	0.95358944	1.0	4310	tags=42%, list=27%, signal=57%	
REACTOME_MITOTIC_PROMETAPHASE	REACTOME_MITOTIC_PROMETAPHASE		151	-0.21565679	-0.7312089	0.94178796	0.9525023	1.0	3159	tags=26%, list=19%, signal=32%	
REACTOME_RAB_GERANYLGERANYLATION	REACTOME_RAB_GERANYLGERANYLATION		58	-0.23072676	-0.7306723	0.9352227	0.95200086	1.0	3984	tags=36%, list=25%, signal=48%	
REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT	REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT		8	-0.35925648	-0.72950447	0.8164948	0.95230925	1.0	3513	tags=38%, list=22%, signal=48%	
REACTOME_RET_SIGNALING	REACTOME_RET_SIGNALING		40	-0.25415686	-0.72738427	0.90427697	0.95381254	1.0	789	tags=8%, list=5%, signal=8%	
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS		11	-0.31002322	-0.72545576	0.8427419	0.9553687	1.0	310	tags=9%, list=2%, signal=9%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		31	-0.28392565	-0.72521275	0.7790927	0.9545355	1.0	3626	tags=29%, list=22%, signal=37%	
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS		56	-0.2174915	-0.7246516	0.7983871	0.95408785	1.0	2950	tags=25%, list=18%, signal=30%	
REACTOME_TRANSLESION_SYNTHESIS_BY_POLH	REACTOME_TRANSLESION_SYNTHESIS_BY_POLH		17	-0.2501939	-0.7231242	0.9475728	0.95504653	1.0	2731	tags=24%, list=17%, signal=28%	
REACTOME_MEIOTIC_SYNAPSIS	REACTOME_MEIOTIC_SYNAPSIS		29	-0.26330194	-0.7230255	0.97556007	0.95394194	1.0	3623	tags=41%, list=22%, signal=53%	
REACTOME_INTERLEUKIN_2_SIGNALING	REACTOME_INTERLEUKIN_2_SIGNALING		12	-0.37088257	-0.7228953	0.838843	0.95292795	1.0	789	tags=17%, list=5%, signal=18%	
REACTOME_LAMININ_INTERACTIONS	REACTOME_LAMININ_INTERACTIONS		30	-0.29291138	-0.7226904	0.78125	0.9521174	1.0	3343	tags=30%, list=21%, signal=38%	
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES		13	-0.30373198	-0.72211754	0.91004187	0.951522	1.0	2116	tags=31%, list=13%, signal=35%	
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK	REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK		106	-0.24175872	-0.7206418	0.9419087	0.951893	1.0	3900	tags=27%, list=24%, signal=36%	
REACTOME_PECAM1_INTERACTIONS	REACTOME_PECAM1_INTERACTIONS		12	-0.30895242	-0.71870935	0.9254658	0.9527813	1.0	945	tags=17%, list=6%, signal=18%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES		51	-0.20149587	-0.7176875	0.9389764	0.9528828	1.0	3340	tags=27%, list=21%, signal=34%	
REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT		5	-0.41765526	-0.71708226	0.8791423	0.95243615	1.0	3280	tags=40%, list=20%, signal=50%	
REACTOME_MAP2K_AND_MAPK_ACTIVATION	REACTOME_MAP2K_AND_MAPK_ACTIVATION		37	-0.24144986	-0.71674573	0.9144603	0.9516467	1.0	3635	tags=27%, list=22%, signal=35%	
REACTOME_REGULATION_OF_INSULIN_SECRETION	REACTOME_REGULATION_OF_INSULIN_SECRETION		78	-0.225194	-0.71465373	0.9461078	0.952789	1.0	3571	tags=24%, list=22%, signal=31%	
REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS	REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS		7	-0.37522793	-0.7141602	0.8362919	0.95219666	1.0	1744	tags=29%, list=11%, signal=32%	
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA		13	-0.32403794	-0.71315604	0.8378906	0.9520735	1.0	5380	tags=62%, list=33%, signal=92%	
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST	REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST		16	-0.26753727	-0.70893484	0.951417	0.9557892	1.0	2984	tags=31%, list=18%, signal=38%	
REACTOME_SURFACTANT_METABOLISM	REACTOME_SURFACTANT_METABOLISM		27	-0.2640542	-0.7076879	0.8940937	0.9562292	1.0	3942	tags=30%, list=24%, signal=39%	
REACTOME_FLT3_SIGNALING	REACTOME_FLT3_SIGNALING		37	-0.2237918	-0.7056081	0.9749478	0.9574196	1.0	4654	tags=46%, list=29%, signal=64%	
REACTOME_INSULIN_PROCESSING	REACTOME_INSULIN_PROCESSING		24	-0.2545727	-0.70099247	0.772	0.9610747	1.0	2249	tags=21%, list=14%, signal=24%	
REACTOME_SIGNALING_BY_NODAL	REACTOME_SIGNALING_BY_NODAL		18	-0.28580078	-0.69728327	0.9475891	0.9636467	1.0	3906	tags=44%, list=24%, signal=58%	
REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE		58	-0.2223526	-0.6966334	0.8847656	0.9631169	1.0	3758	tags=29%, list=23%, signal=38%	
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION	REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION		11	-0.36670464	-0.6963475	0.7669903	0.96228755	1.0	4501	tags=36%, list=28%, signal=50%	
REACTOME_SIGNALING_BY_VEGF	REACTOME_SIGNALING_BY_VEGF		100	-0.23345959	-0.6952019	0.9752066	0.962299	1.0	1323	tags=13%, list=8%, signal=14%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS		40	-0.21358074	-0.6942677	0.8684211	0.96184444	1.0	1746	tags=13%, list=11%, signal=14%	
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS	REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS		29	-0.27482626	-0.69346297	0.874	0.9615288	1.0	2147	tags=24%, list=13%, signal=28%	
REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY	REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY		25	-0.22086668	-0.6928501	0.870021	0.96099377	1.0	3340	tags=28%, list=21%, signal=35%	
REACTOME_PI_METABOLISM	REACTOME_PI_METABOLISM		70	-0.21941997	-0.6925117	0.94188374	0.9602839	1.0	3022	tags=23%, list=19%, signal=28%	
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING	REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING		23	-0.23728816	-0.6872554	0.8254902	0.9641666	1.0	5208	tags=43%, list=32%, signal=64%	
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS		70	-0.23536882	-0.6867162	0.9748428	0.96360135	1.0	2797	tags=19%, list=17%, signal=22%	
REACTOME_GABA_RECEPTOR_ACTIVATION	REACTOME_GABA_RECEPTOR_ACTIVATION		60	-0.24500898	-0.6825757	0.9756098	0.9665237	1.0	3424	tags=18%, list=21%, signal=23%	
REACTOME_ANCHORING_FIBRIL_FORMATION	REACTOME_ANCHORING_FIBRIL_FORMATION		15	-0.29473388	-0.6824374	0.8827038	0.9654926	1.0	3975	tags=33%, list=24%, signal=44%	
REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII	REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII		15	-0.28108847	-0.6811136	0.8713693	0.9655972	1.0	4323	tags=60%, list=27%, signal=82%	
REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL	REACTOME_SYNTHESIS_OF_PYROPHOSPHATES_IN_THE_CYTOSOL		6	-0.3306819	-0.6785599	0.93439364	0.9666567	1.0	3091	tags=33%, list=19%, signal=41%	
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION	REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION		6	-0.39960524	-0.6773289	0.920078	0.9664322	1.0	3467	tags=50%, list=21%, signal=64%	
REACTOME_P38MAPK_EVENTS	REACTOME_P38MAPK_EVENTS		13	-0.25106874	-0.67661285	0.83264464	0.96584415	1.0	4611	tags=46%, list=28%, signal=64%	
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY	REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY		65	-0.25690183	-0.67508256	0.8551308	0.9660625	1.0	954	tags=11%, list=6%, signal=11%	
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS		108	-0.21879648	-0.6734123	0.942268	0.96639323	1.0	3276	tags=27%, list=20%, signal=33%	
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS		29	-0.22273408	-0.6729285	0.9757085	0.96569556	1.0	1509	tags=14%, list=9%, signal=15%	
REACTOME_BASIGIN_INTERACTIONS	REACTOME_BASIGIN_INTERACTIONS		25	-0.24166223	-0.6721649	0.92828685	0.9652016	1.0	3501	tags=28%, list=22%, signal=36%	
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS		82	-0.22241053	-0.6698508	0.9753593	0.9661827	1.0	2841	tags=20%, list=17%, signal=24%	
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY	REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY		22	-0.24173622	-0.6659554	0.9759519	0.968587	1.0	4965	tags=50%, list=31%, signal=72%	
REACTOME_GABA_B_RECEPTOR_ACTIVATION	REACTOME_GABA_B_RECEPTOR_ACTIVATION		43	-0.24260654	-0.6653779	0.97556007	0.96793413	1.0	3424	tags=21%, list=21%, signal=26%	
REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS		38	-0.22352439	-0.65713096	0.9472574	0.97239333	1.0	3511	tags=24%, list=22%, signal=30%	
REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES	REACTOME_SYNTHESIS_OF_15_EICOSATETRAENOIC_ACID_DERIVATIVES		6	-0.30530766	-0.65482885	0.9765625	0.9727984	1.0	4135	tags=50%, list=25%, signal=67%	
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES	REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES		57	-0.23429334	-0.65330625	0.94008267	0.9727364	1.0	2778	tags=19%, list=17%, signal=23%	
REACTOME_SIGNAL_AMPLIFICATION	REACTOME_SIGNAL_AMPLIFICATION		33	-0.22568102	-0.65120244	0.97604793	0.97317374	1.0	3562	tags=27%, list=22%, signal=35%	
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN	REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN		9	-0.2771637	-0.64897954	0.97525775	0.9734381	1.0	3833	tags=44%, list=24%, signal=58%	
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES	REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES		20	-0.3146338	-0.64362437	0.9754601	0.97585654	1.0	814	tags=10%, list=5%, signal=11%	
REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION	REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION		5	-0.33468044	-0.641478	0.95384616	0.9762788	1.0	3465	tags=40%, list=21%, signal=51%	
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS		15	-0.25172997	-0.63320106	0.94343436	0.98067576	1.0	5120	tags=40%, list=32%, signal=58%	
REACTOME_PI3K_AKT_ACTIVATION	REACTOME_PI3K_AKT_ACTIVATION		8	-0.28796738	-0.63003105	0.8904959	0.98182493	1.0	3497	tags=38%, list=22%, signal=48%	
REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R	REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R		9	-0.2616869	-0.6290017	0.9282787	0.9812271	1.0	3951	tags=44%, list=24%, signal=59%	
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION		8	-0.33538595	-0.6271273	0.83366734	0.98143375	1.0	4501	tags=38%, list=28%, signal=52%	
REACTOME_RHOBTB3_ATPASE_CYCLE	REACTOME_RHOBTB3_ATPASE_CYCLE		8	-0.3022492	-0.61932045	0.90076333	0.98482347	1.0	2329	tags=25%, list=14%, signal=29%	
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS	REACTOME_MINERALOCORTICOID_BIOSYNTHESIS		6	-0.34004658	-0.6159796	0.93373495	0.98554695	1.0	1720	tags=17%, list=11%, signal=19%	
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_FACTORS		20	-0.22791131	-0.60988796	0.9496982	0.98748827	1.0	4477	tags=35%, list=28%, signal=48%	
REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING	REACTOME_PRESYNAPTIC_DEPOLARIZATION_AND_CALCIUM_CHANNEL_OPENING		11	-0.3160204	-0.60365367	0.95619047	0.9895212	1.0	4569	tags=36%, list=28%, signal=51%	
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS		9	-0.29543963	-0.601999	0.9085487	0.9892003	1.0	3129	tags=44%, list=19%, signal=55%	
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES		59	-0.19674382	-0.6013426	0.92600423	0.98827285	1.0	2969	tags=17%, list=18%, signal=21%	
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS	REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS		6	-0.33651388	-0.5991393	0.9759519	0.9880877	1.0	1761	tags=33%, list=11%, signal=37%	
REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS	REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS		5	-0.36677638	-0.5965559	0.8897638	0.98805875	1.0	4316	tags=40%, list=27%, signal=54%	
