SYMBOL,001_C_Female,001_F_Female,002_A_Male,002_C_Male,014_D_Female,015_A_Female,015_D_Female,015_E_Male,022_B_Male,022_F_Male,023_B_Male,023_D_Female,023_E_Male,029_A_Male,029_E_Female,030_B_Male,030_E_Male,030_F_Male,033_A_Female,033_C_Male,033_D_Male,054_B_Male,054_D_Female,054_F_Female,072_C_Male,072_F_Male,087_A_Female,087_C_Female,087_E_Male,623b_Male,624_Male,657_Female,668_Male,701_Female,705_Male,777_Female,784b_Female
FGF18,32.533950051182,32.5474703487319,30.8618819891396,32.5493118882487,32.5663533156369,32.5103353711986,32.5658046833017,32.5523286116313,32.5572067666139,32.5496336689265,32.5686767753286,32.5720380962588,32.541229737094,32.5682221253008,32.5766836721212,32.5353059109233,32.5324493152289,32.5287472990177,30.8644970665753,32.5542936727512,32.5470286715775,32.6105337177504,32.5931932220901,30.8940941008211,32.5881619900581,32.5819413321527,32.5259249084633,32.5629614206783,30.8620206810298,19.237886484695,22.5359651942185,20.9224265759533,22.5825018193415,20.8852420378323,19.2267285262928,22.6002953921039,20.8804349542074
FGF19,29.1345187251924,32.4734673820511,32.4525960096598,32.4430130277967,32.4729024640459,32.4501391290797,32.4426443971477,29.1201397490175,32.4655835222116,32.4761490159723,32.4616648265744,32.4803551395078,32.461288372886,32.4468786536195,32.4468384563943,32.4717583217665,32.4764546051033,32.4573158192354,32.4425634011898,32.4451814215588,32.4340292137289,32.4436248549755,32.4543873906672,32.4835838119089,32.4284390217244,29.1211029394516,32.4522904813783,32.4640685377455,32.4425950539886,22.5025671896484,19.1606002243607,22.5642832531171,22.5211623738909,22.5461801890619,22.4974964061287,22.4910420275137,22.5065879741348
FGF2,32.3827892902463,32.3846572517582,32.3774500862106,32.4299460466377,32.4014317243292,32.4189251329073,32.3976040283265,32.4343866831344,32.3939106708755,32.3527310501276,32.3861381108139,32.3796375025427,32.4181178783161,32.3900402315676,32.3758122192678,32.406245882467,32.4178936050796,32.3889974620997,32.4203901022956,32.387352306739,32.4073687535324,32.3773585370139,32.3963547306764,32.3964263108402,32.3759202738026,32.3907048755661,32.4178597914434,32.4345967114717,32.4297583766142,22.3927251442149,22.3819798601902,22.4166145777966,22.3650202790687,15.7430724814175,22.3470238486574,19.0370160121052,22.4135091401048
FGF20,32.4918836840753,32.4853983450457,32.4547705594277,25.8306241958496,32.4942872275718,29.1442957259253,29.171229160571,32.4937339511436,32.5030229374985,32.4631500953497,32.4684680145389,32.476272630587,32.4983337779053,32.5156541709986,32.5593355943571,32.4788921763141,32.4809635718165,29.1426068442334,32.4650248567936,32.4796329133792,32.4743375698439,32.4619899258832,32.5205632123338,32.479849456723,32.4901510218357,32.4731882081729,32.4518456668628,32.488952940857,32.4765911828806,19.1209364528341,22.4412732776616,22.4742911787757,22.4558083073618,22.454040188726,22.4642959587813,22.4448197722774,19.1445985010207
FGF21,32.3906905931701,32.3579668649067,32.4925948144226,32.4219892432547,32.3136536094577,32.3780514751522,32.4078031428823,32.3605589317583,32.3996123282686,32.3986491309943,32.4345347418474,32.4217169399774,32.3815676842437,25.734151287198,32.3616431624849,32.3990625797917,29.0790527445008,32.3829780076924,32.3702785814577,32.3849383389065,29.0057609403801,32.3677802478852,32.3641328106952,32.3736082666392,29.0541224467364,32.3644729741079,32.3888732146742,32.394400782083,32.3977223051395,22.449996949959,22.4230048268735,22.3934197870288,22.4313920107674,22.4135065576283,15.8026930561711,22.4205459789362,22.4001005374636
FGF22,32.3814393128311,32.4274898904717,29.089936025999,32.4074621880417,32.3975337690933,32.3921350830302,29.0771376884205,32.4092662433274,32.4289863466889,32.3941406956571,29.0543145183844,29.0603136905154,29.0881160781917,32.3514879767713,32.3998967367709,32.430351768306,32.4179432155339,32.4081589026522,29.0415865737857,32.3863430861003,32.3922492126422,32.3748016524726,32.3857276193317,32.3922398951651,32.387606802936,32.3853162474765,32.3608617100856,32.3864713128191,32.3703330852749,22.3930085946855,22.437408445034,22.4437461428949,22.4281211644179,22.4288015309841,22.4598843310155,22.4398613130747,22.4297323618333
FGF23,32.4151781821215,29.0957139542047,32.463605028931,32.4278774507262,32.4258457418722,32.4436170114567,32.4527765227397,32.409001235822,32.3761950880587,32.4247202016727,32.439533520717,29.0799665904875,32.4112267012198,32.4189251329073,32.4418540395507,32.4072888657791,32.4213200016581,32.4752150132836,29.0914884247351,32.4272495056684,32.3999634190798,32.4519900379622,32.5227713920506,32.4365309140547,32.4145641410796,32.3749813334534,32.4360494923143,32.4224401060815,32.3864431994656,22.3778774764746,22.4282190731348,22.3881034979287,22.4820659123313,19.0892927087547,22.4552466890181,22.3854838061013,22.3948907385985
FGF3,29.1086416893478,32.3880204844756,32.3756409520085,32.421879500884,32.3549864909854,32.4248414385936,32.3834446813874,32.4148793675971,32.4212700561754,32.4061330956146,32.3880662015156,32.4878120418181,29.1084679331988,32.4062517091689,32.4119737435982,32.4113883624538,32.4011879027799,32.4634269927257,32.4359471537496,32.4385933855696,32.4548022543329,32.3903086877719,32.4165382717307,32.4065114598933,32.4098353045027,32.4323452836921,32.3779109909981,32.4252374926516,32.4260193818373,22.5302777316016,22.413948352091,19.1325173013222,22.4407414503633,22.435228964199,22.4260346155611,22.4648647824311,22.4333941648614
FGF4,32.4027441122236,32.3893470341192,32.3778581880353,32.4308079180188,32.3453024236026,32.3672896406166,32.3798665886472,32.3818336700365,32.3476686705451,32.3619436022753,32.3895986053921,32.3520292291959,32.3302251698132,32.32493044557,32.3987735501105,32.408977370633,29.0808361314695,32.3961941547429,32.397316263035,32.3539851966106,29.0458016238884,32.396704469497,25.7616295466213,32.3959669897949,32.4026900246897,29.0522999998494,32.3925044586782,32.3652318810456,32.3658895043319,22.4295970148612,19.1083074930743,22.4673567853679,22.4505573431685,22.4246102131267,22.4004995508841,22.4204002577586,22.4109463420795
FGF5,32.3796232428512,30.6689617132684,32.3979034156042,32.3844223259046,32.3686136668489,32.3870701161425,32.3873128844497,32.389223920531,32.3634373867832,32.3434830359145,32.3909319245848,30.7001693305196,32.3681844372758,32.3581035462085,32.3680596314875,32.3731280679538,32.3923475522751,32.3555922713989,32.362018498443,32.3746517524639,32.3548145985122,30.7118441998282,32.3550609077149,32.4100379861276,32.349977780798,32.3746952465987,32.3838087994535,30.7117659171863,32.3975917694877,22.3830156127278,22.3949001561015,22.3835816939936,22.3984176965973,22.3794471301142,22.3973704262232,20.7122831750433,22.3752306259787
FGF6,32.5412079992494,32.5542567186096,29.2700851152156,29.2380949208872,32.519732514226,29.2109829165781,32.5585621590997,32.7463886015486,32.554301166461,32.5610113591691,32.5210594725314,32.5841935165714,32.5863877442826,32.5535721403062,32.5484354578411,32.5679142071158,32.5534239555909,32.5219024852168,32.6322742069673,32.5807448358521,32.533651838186,32.6281957608124,32.5752836967528,32.6076393134151,32.5373633026488,32.5320873033291,32.5626060118304,32.4824811041133,32.5169236461772,22.4139548062967,22.6088585021768,19.1722663450447,22.5749537865707,22.5315637468911,22.5980415926478,19.10957052956,22.5669884208434
FGF7,32.3242738852597,32.3088668287905,30.577936253799,32.3393957274153,32.2983883896225,32.3308014018586,30.6747049522223,32.3815963245611,32.3342110915919,30.7146257427888,32.3849575828405,30.692624118627,32.3199227599715,32.3362287519232,32.3482082531378,32.3171218787299,32.3577064932325,32.3122450798672,32.3717386122531,32.3309213509417,32.3502661888498,32.3236689661233,32.3371983719653,32.3258028689395,32.3076254614631,32.3375233926139,32.3422599799178,32.3574569115488,32.353362926321,22.3785737056107,22.3695919543559,22.3534571779136,22.3711294996331,20.7082849753497,22.3781152366125,20.7203404808623,22.3841702836647
FGF7P3,32.4164840603936,29.083562147995,32.4490150652612,32.3472108354877,32.3747244817153,32.4573220656785,32.3757857525397,32.392946902399,32.3980892899455,32.4041034494738,32.3746201321464,32.4233177184867,32.4553699573603,32.3739382535981,29.0414144782272,32.4224360951103,32.4065904723581,32.4348496927286,32.3897996368068,32.3840749179381,29.1078054574602,32.3880178190046,32.3685430113909,32.4396350496841,32.3829402506193,32.3332398582436,25.8149155310183,32.4141545708624,32.4217136622371,22.4217651422865,22.5139631934166,22.3991634254924,22.5140123315968,22.4249610012427,22.5381301879672,22.4493061030151,22.4561543500382
FGF7P6,32.3541468380507,30.6639505746721,32.2673035071373,32.3253663303439,32.3269743688684,32.3876278776508,32.3402670373382,32.3852085512221,32.3585214665767,30.7089732207028,32.3586506290603,32.3802478586688,32.3609840034979,32.3327630377913,30.6790355690235,32.3750435797155,32.3701658088426,32.378877876792,32.3617794083051,32.3266531632697,30.7103980449381,32.3428453083727,32.3398980809843,32.3813066317491,32.3362821793777,32.3179005171231,29.0623975753567,32.3845246172669,32.3852538284441,22.376510400699,22.428092328851,22.3572879425194,22.4255377905399,20.7183534688751,22.4548032083901,20.7402532611769,22.3975945346092
FGF8,32.4326066326085,32.4447056913272,32.429289397681,32.404598117102,32.4262823983144,32.444303938003,32.4328581761595,32.4182555718312,32.40421940216,32.4416626364366,32.4225086149458,32.4346673884495,32.413947344123,32.3795036065803,32.4311938823113,32.4388771690626,32.4175831950905,29.0891243544174,32.4155881876663,32.3887002018122,32.4688173719618,32.4214562718025,32.4085189846952,32.4049082373331,32.3632274194325,32.4100828840031,32.3995227153449,29.0878171958013,32.420770965926,22.3861951026892,22.3602373326908,22.4208217037808,22.4132459619877,19.0629025469222,22.3849175718584,22.3821989248685,22.4154957602541
FGF9,30.7532822075094,30.7085929493583,32.3727387427637,30.7007301332898,30.6860680679393,32.3980196017519,32.5093470044864,32.3874784362303,30.6923560142668,30.7218562291242,29.0483395477426,32.3911762861566,32.3484786422048,32.3902763995986,32.3432740848841,32.4054282389683,32.3366996943868,32.3693293457411,30.7032398738831,32.3603154191108,32.3690556673821,32.3743988181955,29.0169797070099,32.3864021096278,30.7343676085627,32.3660465844474,32.3925992840423,32.3778747875668,30.6831161607793,22.3829686407933,22.4330766856073,22.3740967288201,22.4487422108213,22.4418038970959,19.0774859907089,22.3683603335723,22.4150226096408
FGFBP1,32.4999249717552,32.5487943622696,32.42615243316,29.2247705802779,32.4464418951553,32.3995327399238,29.1958389272857,29.3694973698067,32.5209316669695,32.4825795476092,32.4341783604913,32.4315426988738,32.4677866539365,32.6004941217287,32.4961811372591,32.4257003892504,32.6942283947694,32.4391617938487,32.6334563107349,32.7992073271573,32.6756111394153,32.5327725462266,29.1765842744334,32.7613223985131,32.5116098487981,32.7337570310041,32.4755733229014,32.5224362889797,32.5318695955363,22.9336074593752,22.6684576264883,22.6854926708006,22.5321140358579,22.5596020832746,22.5873089572711,19.3601054896113,22.8112445405099
FGFBP2,32.3741200652592,32.3591536027,32.4126796579017,32.3839962711877,29.0666306647661,32.3820484993262,32.419272883717,32.4436248549755,32.4616482494819,32.4187080850328,32.404014440793,32.4460085073063,32.462023250285,32.4286191693055,32.3842998340238,32.391738091173,32.4013302140451,32.3825173024329,32.3997724901041,32.3646684738957,32.4194618598143,32.3870247946042,32.388723615087,32.405608310598,32.3912863170711,32.3822588999833,29.0909371553125,32.3771385141535,32.4078586994494,22.4457479047911,22.3743043021277,22.4300308464046,22.4905133028317,22.420377897122,22.5090452547639,22.4710599376021,22.5226710801108
FGFBP3,32.4258826899025,32.4272762841818,32.4445889305203,32.432997367717,32.430427923789,29.1464231269238,32.4430809372926,32.458897500211,32.5150983473815,32.476849738125,32.3957225060908,32.4193961972728,32.4179794832852,32.389946762624,29.1101516163313,32.4264940081079,32.4814325106572,32.4364447279521,32.4547361560753,32.4276015667443,32.4607873424038,32.4925592161159,32.4570906574158,32.433784478623,32.4177463755596,32.418425994963,29.1240732939671,32.4528464197421,32.4697944378261,22.4522364636999,22.4567148633396,22.4239458137457,22.4287478698455,22.4509366053386,22.444849590933,19.1067878328566,22.4235170727311
FGFR1,32.440679860445,32.455724404391,29.0839135142205,32.4424219346182,32.3825192135772,32.4263645766785,32.4009583721241,32.4365420476217,29.084649757236,32.3874322522059,32.448714949437,29.0503872672567,32.4362931792244,32.4208160758924,32.3821676848231,32.3762400434441,32.3761465198235,29.0833743193048,32.400534960722,29.0633689654062,32.3794553791567,29.0372984842367,32.368028008924,32.387141550651,29.0835217869251,32.3877563111827,32.4213245813603,32.4137978146803,32.4170551532332,22.6101743982115,22.4716700054884,22.479068247829,22.5082259006633,22.4725902013131,22.4995724524662,19.1623077277592,22.4677963235564
FGFR1OP2,32.5417239459817,32.5313368170804,32.5040445567684,32.5548191665467,25.8158060157168,32.4985897090358,32.5514516154718,32.5233352361342,32.4765198811576,29.2399404283666,32.5477151924723,32.5798981304184,32.5189948591509,32.5435022624875,29.2285555513888,32.5095125037811,32.4917203829184,32.5495341316079,32.543113867479,32.5250805823273,32.5215522725459,32.4737657613665,32.4916523640414,32.5173651227305,32.509921854938,32.5815265691911,32.5036841336556,32.4993103185153,32.5022532866114,22.4384598948128,22.4264063014785,22.4195356511641,22.482255522018,22.4426874047914,22.4278580817156,22.4615016794707,22.4627638555797
FGFR2,32.3179877320229,32.3635257136707,32.3435615734252,32.3703297596297,32.3683844834453,32.3538191196796,32.3604127342279,32.3834356143366,32.3526706116271,32.3671776485376,32.3881197307461,32.4262609425816,32.3524198178972,32.3992900846053,32.3483443384026,32.3634243442375,32.3811700157213,32.3650136230536,32.3447108212158,32.3620231436363,32.395864801434,32.3839473826003,32.3464892416772,29.0415940199782,32.405832516169,32.3610343050311,32.3712335203312,29.0812344384266,32.3977498115033,22.4397966504843,22.4209750898517,22.4246148259417,22.4227223341077,22.4270035629489,22.4267057308093,22.4418350432422,22.4359662483521
FGFR3,32.5815249825817,32.5760520564786,30.3364748001881,32.5677902365107,32.576136583834,32.5747007771704,32.5893332511351,31.4596372955804,32.5065741971031,31.4662081523176,32.5798759476778,32.5577539352591,32.5526782018553,32.5739609768272,32.5871685215546,32.5614934959269,30.3241577319288,31.4661013482039,32.5735118786832,32.5818592090717,32.6095124656473,32.5844512253571,31.4901497546196,32.5687820939709,32.6015022391902,32.5935063135438,31.4614194894462,32.5751955770028,32.5681053578655,22.6528677965448,22.6258461554359,22.617720456858,21.5140311944776,21.4986681554515,21.5075817648248,22.6434802893827,21.5200206480489
FGFR4,32.4168007377776,32.3645434825665,32.379109634388,32.3807734366579,32.3941406956571,32.3609288040973,32.3852002252653,32.4196695553927,32.4112894502779,32.3694975180106,32.3922118051859,32.404818923594,32.3420846286487,32.417529519703,32.4456169195699,32.4425358215804,32.4236468923421,32.3644650652611,32.4246561852052,32.4024528796591,32.3906399866827,32.3776417658341,32.391409735078,32.4081722395957,32.4111361115842,32.4688902623047,32.3866006746208,32.4087242901839,32.3855928344283,19.0550334762465,22.4179833042776,22.4143799457684,22.4415101171444,22.4529208834218,15.7860909135559,22.4142266312221,22.4213935427731
FGFRL1,29.260001464819,32.5720221083708,32.5568001168609,29.1878824421747,32.6363726260207,32.5900446596813,29.2504051731048,29.1982639316218,32.5107551899005,32.5883742712523,32.5874200690818,32.5740547075983,32.5768554108287,32.5795452765378,29.2363723664761,32.5114548598122,32.5232433101575,32.4843031593364,32.5846099035037,32.4967848198615,32.5262856581869,32.5290850189409,32.5217041396632,32.6053266834012,32.6175789449362,25.9933029540654,32.5571707252547,32.5168163223424,32.5550585904037,22.5647967883215,22.6373625018409,22.6756874600641,22.6986453263615,22.6672627333452,22.7215610911299,22.569436590508,22.6703757419922
FGG,32.4877026098652,32.4159203277457,32.3868830533328,32.4274841193911,31.3229695961276,32.434278980425,31.2872670409452,32.5253131634635,32.424362801147,32.4148813627278,32.4964774783554,32.4296261231789,32.465065646985,32.412159937419,31.3777400539471,32.4219369274988,32.4548675209472,32.4664789250161,32.5870145782361,30.2124277054467,32.4764401309425,32.4752337841202,31.4245832236922,31.3426360361519,31.3555664671847,31.445317658906,30.3707719957168,32.4093187095556,32.4255057836422,21.3365517988425,21.5268987084249,22.5082736514133,22.4447245769934,22.4716129792796,22.4916578771936,22.5615665243271,21.3818900945889
