SYMBOLS,logFC,AveExpr,t,P.Value,adj.P.Val,B
AARD,-0.166253487,-2.146445727,-0.132033818,0.897323519,0.999966589,-4.598993733
FAM69A,-0.041854404,3.044162692,-0.132005983,0.897345028,0.999966589,-4.623179823
FAM46B,0.143366478,-0.154145424,0.131964141,0.897377362,0.999966589,-4.605226847
TLN2,-0.102568558,2.743544075,-0.131927008,0.897406057,0.999966589,-4.61952096
YTHDF2,-0.026274181,5.991937653,-0.131728551,0.897559418,0.999966589,-4.64170233
HIBADH,-0.065854622,5.080674757,-0.131665351,0.897608257,0.999966589,-4.630357195
SASH3,-0.116036327,6.090244163,-0.131513453,0.897725643,0.999966589,-4.642420246
HNRNPH1,-0.048380965,8.69085902,-0.131506795,0.897730788,0.999966589,-4.636696039
P2RX4,0.036259278,5.970587593,0.131470243,0.897759036,0.999966589,-4.642466891
TMX1,0.081937293,4.276962963,0.131464317,0.897763616,0.999966589,-4.637576819
H2AFY,0.033215931,7.953214102,0.131448764,0.897775635,0.999966589,-4.6399068
CD300LF,0.139323423,4.382591854,0.131445295,0.897778316,0.999966589,-4.634269653
SMN1,0.03437141,4.818046775,0.131434334,0.897786787,0.999966589,-4.633553218
TMEM147,0.052045437,4.459837076,0.131378495,0.897829939,0.999966589,-4.635295413
PHLPP1,-0.037009464,4.958111274,-0.131314055,0.89787974,0.999966589,-4.637121797
ZC3H15,0.034500181,6.393810924,0.131230851,0.897944043,0.999966589,-4.64160291
SNAPC5,0.046573995,3.33543118,0.131152832,0.898004338,0.999966589,-4.619739471
MLLT11,-0.05609966,3.308150606,-0.131074161,0.898065139,0.999966589,-4.630270963
ZNF574,0.033047404,3.34266075,0.131062688,0.898074006,0.999966589,-4.627028194
THAP1,0.042438681,2.889434969,0.13104345,0.898088874,0.999966589,-4.617767517
ZNF670-ZNF695,0.064809689,0.154601379,0.131040398,0.898091233,0.999966589,-4.611688571
MMP24OS,0.060875486,4.806174891,0.131006658,0.898117309,0.999966589,-4.636570885
NUDT4B,0.044259789,4.139260838,0.130901589,0.898198513,0.999966589,-4.62927794
ACTR3C,0.087175191,1.153899225,0.130896282,0.898202614,0.999966589,-4.606612322
ADI1,0.051219051,6.250358955,0.130840911,0.898245409,0.999966589,-4.639942531
IFITM1,-0.086802753,4.042347458,-0.130697986,0.898355874,0.999966589,-4.640983559
EIF2B5,-0.024478411,5.356952897,-0.130678798,0.898370703,0.999966589,-4.639666822
FAM25G,0.146810965,-2.790875992,0.130634967,0.898404581,0.999966589,-4.598556284
DPP4,0.059417308,3.095478043,0.130588759,0.898440295,0.999966589,-4.640612551
IRX2,0.186043456,1.093037147,0.130530567,0.898485272,0.999966589,-4.61102995
GSN-AS1,0.087157107,-0.458017421,0.130496218,0.89851182,0.999966589,-4.605006384
TNNT3,-0.076757841,0.015043877,-0.130458552,0.898540933,0.999966589,-4.610481731
PHKG1,-0.107164797,-0.654135093,-0.130402258,0.898584444,0.999966589,-4.607736765
KLF13,-0.079056723,6.763944037,-0.130307745,0.898657495,0.999966589,-4.640749859
C1orf123,-0.044162156,4.522971354,-0.130307399,0.898657763,0.999966589,-4.629905736
RPL13AP5,-0.038161145,8.671198052,-0.130233222,0.898715097,0.999966589,-4.638766019
NMRAL2P,-0.118881862,-2.521789705,-0.130134114,0.898791703,0.999966589,-4.602954879
SLX4,0.053092137,2.73762093,0.130093902,0.898822784,0.999966589,-4.625859659
CPSF7,-0.030461645,6.494714669,-0.129980716,0.898910274,0.999966589,-4.642530377
TNIP3,0.082311564,1.357889089,0.129907746,0.898966677,0.999966589,-4.637218377
WDPCP,0.051662107,1.824741105,0.129774474,0.899069694,0.999966589,-4.617541783
PIAS3,-0.038209032,3.97592587,-0.129718033,0.899113323,0.999966589,-4.629250879
RBFOX2,-0.157366056,4.053234972,-0.12971753,0.899113712,0.999966589,-4.630848673
MAGED1,-0.115563457,5.669204822,-0.129654208,0.89916266,0.999966589,-4.642473046
IFT172,-0.071062433,1.996868563,-0.129613146,0.899194401,0.999966589,-4.623071817
PLCD3,0.128914928,3.338420716,0.129557229,0.899237626,0.999966589,-4.625336444
C12orf29,-0.041226266,2.465351377,-0.129528874,0.899259545,0.999966589,-4.620327928
CUEDC2,0.032972074,4.332114273,0.129369353,0.899382859,0.999966589,-4.631736652
FBXO8,-0.052963664,4.557622375,-0.129150368,0.899552145,0.999966589,-4.625388439
CFLAR,-0.045167089,8.23290864,-0.129131416,0.899566796,0.999966589,-4.637297054
ARID1A,0.038615698,7.045343003,0.129088967,0.899599612,0.999966589,-4.641870505
C11orf65,-0.077695131,-0.930077763,-0.129079978,0.899606561,0.999966589,-4.603893724
SERPINA1,-0.142460497,8.874551789,-0.12907059,0.899613818,0.999966589,-4.635318386
MTRR,0.034359207,4.517580403,0.129058567,0.899623113,0.999966589,-4.636782169
PEBP4,-0.184450586,-2.171788709,-0.128931336,0.899721473,0.999966589,-4.599799382
SH2B3,0.119269443,6.721468569,0.128866035,0.899771956,0.999966589,-4.640182297
MRPL53,-0.083171576,-0.526152336,-0.12883635,0.899794905,0.999966589,-4.605369011
S100A13,0.094401996,2.393036491,0.128795129,0.899826773,0.999966589,-4.615154113
SLED1,0.164579055,1.649489367,0.128753527,0.899858936,0.999966589,-4.615113394
ARMC1,0.047690287,4.616846184,0.128730665,0.89987661,0.999966589,-4.626917056
MAP3K1,0.095390699,5.899531771,0.128678562,0.899916892,0.999966589,-4.642388594
ANAPC13,0.068422286,5.305199015,0.128631906,0.899952962,0.999966589,-4.631889289
RNF122,0.103009865,3.694318716,0.128469043,0.900078875,0.999966589,-4.637689427
SMARCA2,-0.059880322,6.26409738,-0.128458509,0.900087019,0.999966589,-4.642289745
DIAPH1,-0.046677384,7.879358628,-0.128423656,0.900113966,0.999966589,-4.639233913
DSCC1,0.064948293,-0.463004679,0.128417948,0.900118378,0.999966589,-4.607493696
SPG11,0.0729393,5.899825033,0.128395375,0.900135831,0.999966589,-4.642457948
MID1,-0.169075104,2.462051237,-0.128393023,0.900137649,0.999966589,-4.615635616
ZNF214,0.217304494,-2.791660988,0.128376931,0.900150091,0.999966589,-4.599737303
CD28,-0.071950743,2.636319896,-0.128296275,0.90021245,0.999966589,-4.641390037
PHACTR4,0.047585467,5.154780667,0.128263778,0.900237575,0.999966589,-4.640478284
TRIM24,0.034630014,4.999163184,0.128239116,0.900256643,0.999966589,-4.639116799
LINC00367,0.045476542,1.747588181,0.128169259,0.900310653,0.999966589,-4.614154165
RFXAP,0.060157921,1.623641896,0.128059563,0.900395468,0.999966589,-4.612662705
STAMBPL1,-0.080956422,1.704292148,-0.128024184,0.900422822,0.999966589,-4.620607067
ZEB2,0.12920669,7.626956004,0.127987766,0.90045098,0.999966589,-4.637117524
DRG1,-0.058295013,5.161057686,-0.127957429,0.900474436,0.999966589,-4.633205319
SUSD1,-0.041631958,4.827081798,-0.127918791,0.900504311,0.999966589,-4.639147176
CTDSP2,0.034211568,7.240006767,0.127564898,0.900777944,0.999966589,-4.641956989
FAM160B2,0.028166419,4.418356537,0.127318047,0.900968821,0.999966589,-4.634409528
WNT5A,0.059551937,2.212900779,0.127317562,0.900969196,0.999966589,-4.618860774
CCR1,0.1341076,6.102783285,0.12726155,0.901012508,0.999966589,-4.642296497
EIF2S1,0.038062149,5.911640387,0.127220296,0.901044408,0.999966589,-4.639544376
SNF8,0.038015273,4.935260991,0.127115097,0.901125756,0.999966589,-4.634850227
OPA3,0.033250213,4.822939624,0.127105237,0.901133381,0.999966589,-4.638391205
FBLN1,0.150655157,8.521200493,0.12706464,0.901164773,0.999966589,-4.641343307
SMIM1,-0.146638513,-0.026380137,-0.127015544,0.901202739,0.999966589,-4.607149363
PAFAH1B3,0.076637732,1.236618472,0.126903174,0.901289634,0.999966589,-4.616110251
SLC16A2,0.161449013,0.187826478,0.126864382,0.901319632,0.999966589,-4.611560274
TMEM14EP,-0.084997147,-1.525934678,-0.126762375,0.901398515,0.999966589,-4.6032439
NNAT,0.075423648,-0.745740566,0.126636451,0.901495895,0.999966589,-4.607738231
BRI3BP,0.078467958,3.481398475,0.126592409,0.901529955,0.999966589,-4.630731571
MRPS33,0.047740221,3.351129984,0.126561218,0.901554075,0.999966589,-4.622861784
SCAF8,-0.026056734,5.645210347,-0.126524962,0.901582114,0.999966589,-4.641370737
CXXC1,0.036913485,5.536557167,0.12647499,0.90162076,0.999966589,-4.638628946
COA3,-0.06031242,4.165498929,-0.126428016,0.901657087,0.999966589,-4.623746938
LOC284454,0.103409212,5.009264358,0.126378562,0.901695332,0.999966589,-4.641508922
CEMIP2,-0.058897038,7.614992363,-0.126355929,0.901712836,0.999966589,-4.638768072
ZEB2-AS1,-0.121919406,1.912681453,-0.126234214,0.901806966,0.999966589,-4.615780008
PMPCB,0.023102856,5.497514356,0.126207982,0.901827254,0.999966589,-4.640755031
ZNF66,-0.084326874,-0.745971731,-0.126034394,0.901961504,0.999966589,-4.605834863
ZNF440,-0.064175201,2.943401745,-0.126008081,0.901981855,0.999966589,-4.623269493
LYN,-0.076624237,8.201086213,-0.125941537,0.902033319,0.999966589,-4.638650623
CRAT,0.076628727,5.231757566,0.125896933,0.902067816,0.999966589,-4.63389963
SHISA8,-0.219634057,-2.80213703,-0.125840419,0.902111525,0.999966589,-4.599486872
SPTLC2,-0.104753994,5.428590604,-0.125832436,0.9021177,0.999966589,-4.641254175
GPC3,0.107061172,5.903724812,0.125819584,0.90212764,0.999966589,-4.63364861
ZNF511,0.030611953,3.187248278,0.125757103,0.902175963,0.999966589,-4.625827404
RBM26-AS1,-0.10182548,-0.201595608,-0.125740223,0.902189018,0.999966589,-4.602824721
LOC100049716,0.083879223,1.806658055,0.125725798,0.902200175,0.999966589,-4.615864522
COQ6,0.04727471,1.719175279,0.125700863,0.902219461,0.999966589,-4.613029339
OTUB1,-0.032781951,6.275355267,-0.12566254,0.902249101,0.999966589,-4.641725146
RSRC1,0.041828932,3.820311028,0.125638428,0.90226775,0.999966589,-4.628109609
EXOC3L1,-0.088776582,-0.721869482,-0.125413319,0.90244186,0.999966589,-4.603461563
PSMC3,-0.053238989,6.423629177,-0.125370637,0.902474873,0.999966589,-4.641039639
PYCARD,0.111867596,3.636754656,0.125357576,0.902484976,0.999966589,-4.630430204
MKNK1,0.07360203,4.778195472,0.125317552,0.902515933,0.999966589,-4.640222929
SPATA6,-0.120566006,1.349639976,-0.125304023,0.902526397,0.999966589,-4.613469337
CLCN7,0.069388772,5.188123012,0.125277312,0.902547058,0.999966589,-4.641795486
AATBC,0.155646679,1.700078267,0.125259062,0.902561173,0.999966589,-4.611888358
GEMIN6,-0.04991824,1.733249573,-0.125254404,0.902564776,0.999966589,-4.612466311
ZMAT2,0.039762063,6.35329852,0.125166635,0.902632664,0.999966589,-4.641052891
TRA2A,-0.042623564,6.423914801,-0.12509688,0.902686619,0.999966589,-4.642590654
CD9,0.128030537,5.810309195,0.125087586,0.902693807,0.999966589,-4.641876578
RAB21,0.042065188,6.961615502,0.125017092,0.902748335,0.999966589,-4.642141091
CRNKL1,0.027325211,4.677886363,0.124970045,0.902784726,0.999966589,-4.635404143
FLJ31356,-0.075955413,0.067652466,-0.124929381,0.90281618,0.999966589,-4.610119462
HS1BP3,0.039067475,5.008021317,0.124762644,0.902945154,0.999966589,-4.63499943
C3,0.140888933,6.726564072,0.124738155,0.902964097,0.999966589,-4.640579069
DGKQ,-0.089984283,3.451798139,-0.124734371,0.902967024,0.999966589,-4.63367226
CRACR2B,0.095202453,0.610092773,0.124708726,0.902986862,0.999966589,-4.611811188
ANKRD29,0.083438066,-1.616306262,0.124629598,0.90304807,0.999966589,-4.606015513
RIC3,0.103204688,0.77610507,0.124545265,0.903113305,0.999966589,-4.610480271
RYR2,0.109345075,-0.630396622,0.124509631,0.903140871,0.999966589,-4.604038184
EIF6,0.035510183,5.271626767,0.124453633,0.903184189,0.999966589,-4.637412287
CLCN5,-0.057754671,3.391930567,-0.124405852,0.90322115,0.999966589,-4.630843456
MTMR7,0.053958131,1.770593574,0.124357126,0.903258843,0.999966589,-4.607746924
LINC01265,0.216928145,-2.389459826,0.124319269,0.903288128,0.999966589,-4.598562391
PCED1B-AS1,-0.092607656,2.883574705,-0.124258129,0.903335424,0.999966589,-4.635929979
R3HDM4,-0.084761528,6.599843348,-0.124137038,0.903429099,0.999966589,-4.642303818
LINC01410,0.133474035,1.111708232,0.124033998,0.903508811,0.999966589,-4.610722429
CALM1,0.037239486,9.364204487,0.124009104,0.903528069,0.999966589,-4.638465053
USP3,-0.049515744,5.557908142,-0.123999714,0.903535334,0.999966589,-4.641748581
ZNF534,0.055937666,0.151077881,0.12399742,0.903537108,0.999966589,-4.605241878
VGF,0.160758018,-2.021275228,0.123978699,0.903551591,0.999966589,-4.602575871
SYNC,-0.13409661,1.277745545,-0.123896794,0.903614954,0.999966589,-4.604583236
MPHOSPH8,-0.048676136,5.566357956,-0.123849748,0.90365135,0.999966589,-4.641864869
WDR13,-0.04028269,5.437681403,-0.12380515,0.903685852,0.999966589,-4.63824745
PDCD7,-0.034777902,4.755631425,-0.123788254,0.903698923,0.999966589,-4.635000528
RHBDL3,0.086847441,-0.237890476,0.123759072,0.903721499,0.999966589,-4.620657951
FEZ1,0.054555535,0.77724269,0.123734487,0.903740519,0.999966589,-4.620662613
LOC105369779,-0.081662761,2.539868684,-0.123703675,0.903764356,0.999966589,-4.611375593
ERMAP,-0.04562507,3.990017526,-0.123621887,0.903827631,0.999966589,-4.630595198
RDH10,0.0805314,3.722453524,0.123537748,0.903892726,0.999966589,-4.628078822
ZNF114,-0.175593225,0.660561989,-0.123507113,0.903916427,0.999966589,-4.604292268
PPARA,0.035615041,3.644738417,0.123499422,0.903922377,0.999966589,-4.631787651
HS2ST1,-0.042659826,3.794943924,-0.123424554,0.9039803,0.999966589,-4.632104501
ARHGAP1,0.041685728,5.804690238,0.123418354,0.903985096,0.999966589,-4.641004424
FABP5P3,-0.098914792,-1.136174791,-0.123274257,0.904096581,0.999966589,-4.606090374
FBXO46,-0.029590213,4.088178574,-0.123182618,0.904167481,0.999966589,-4.63329095
NKG7,-0.125434323,5.434780173,-0.123032409,0.904283698,0.999966589,-4.642444313
TNFRSF10B,-0.082022992,5.894713057,-0.123004264,0.904305474,0.999966589,-4.641794902
DMWD,-0.041985781,4.105041261,-0.122848697,0.90442584,0.999966589,-4.631283837
SRPK2,-0.031376303,5.414600661,-0.122811156,0.904454886,0.999966589,-4.641184629
VTI1A,0.028921775,5.180271648,0.12278819,0.904472656,0.999966589,-4.639421388
TMOD2,-0.100346697,3.154505807,-0.12273138,0.904516612,0.999966589,-4.627862683
BCAT2,-0.070792135,4.542213016,-0.122595091,0.904622065,0.999966589,-4.62649329
B3GNTL1,-0.090265385,2.116818286,-0.122585071,0.904629818,0.999966589,-4.62315485
FAM98B,-0.049858849,5.025432564,-0.12257004,0.904641448,0.999966589,-4.631882726
CLIP4,-0.030697904,6.202516665,-0.122508296,0.904689224,0.999966589,-4.639094957
NIP7,0.032855206,3.980360791,0.122404148,0.904769811,0.999966589,-4.629714755
SSR4P1,-0.167227668,-2.340102463,-0.122384386,0.904785101,0.999966589,-4.599047194
PRRG2,0.129218466,0.977079209,0.122229277,0.904905123,0.999966589,-4.605565312
PINK1,-0.068136299,4.693489926,-0.122219516,0.904912675,0.999966589,-4.631134295
HHEX,0.109188487,3.126699757,0.122190307,0.904935277,0.999966589,-4.62779177
MEGF6,0.089814566,2.462936328,0.122043727,0.905048701,0.999966589,-4.629550907
FAM126A,0.028491015,5.124362746,0.1219338,0.905133765,0.999966589,-4.637069184
BABAM1,0.046027165,4.395861562,0.121847333,0.905200676,0.999966589,-4.62962487
DCLRE1C,0.052286475,3.616142693,0.121833574,0.905211322,0.999966589,-4.627654161
BYSL,0.055663938,2.550920471,0.121718178,0.90530062,0.999966589,-4.61746544
JMY,-0.051906192,5.900302077,-0.121703151,0.905312249,0.999966589,-4.642631856
SHARPIN,0.027858424,4.717226859,0.12144985,0.905508269,0.999966589,-4.634986328
UBR4,0.059165372,7.228993088,0.121448909,0.905508997,0.999966589,-4.638926509
NDUFB10,-0.045724275,5.854046027,-0.121249365,0.905663421,0.999966589,-4.638077201
SCARNA9,0.090888423,3.225242923,0.121134899,0.905752006,0.999966589,-4.628044179
AGTPBP1,-0.084146802,5.616480758,-0.121134755,0.905752118,0.999966589,-4.64250701
DMTF1,-0.048858728,5.824649078,-0.121107126,0.905773499,0.999966589,-4.642628165
SSBP1,0.036851456,5.359123737,0.12108398,0.905791413,0.999966589,-4.637497066
MASP2,-0.083447265,-0.062663299,-0.12107113,0.905801357,0.999966589,-4.6075419
SLC7A8,0.068448906,6.615340974,0.121036842,0.905827893,0.999966589,-4.639877781
FAM122C,-0.052770295,2.134611051,-0.120995416,0.905859953,0.999966589,-4.617619751
AP4B1,-0.060631743,3.130239823,-0.120876029,0.90595235,0.999966589,-4.629901243
FBXO41,0.086636228,3.309930883,0.120725708,0.906068689,0.999966589,-4.631146093
RDH14,-0.035368147,2.890008729,-0.120708119,0.906082302,0.999966589,-4.6211778
ZNF124,-0.070038079,1.601838063,-0.120669881,0.906111897,0.999966589,-4.618538904
RTN2,0.098940475,1.662629712,0.120666472,0.906114535,0.999966589,-4.619724273
LOC100505501,-0.062536796,0.075173599,-0.120632605,0.906140746,0.999966589,-4.611393329
MRPL43,0.047623212,4.467970363,0.120613535,0.906155506,0.999966589,-4.629812192
SMYD2,-0.056709024,3.860743888,-0.120585259,0.90617739,0.999966589,-4.636082001
UBE2Q2P1,-0.045494956,0.844294581,-0.120563317,0.906194372,0.999966589,-4.610265767
PHF10,-0.035992079,5.439054361,-0.120463089,0.906271946,0.999966589,-4.642075747
TRPV4,-0.075274303,1.670048471,-0.120401056,0.906319958,0.999966589,-4.616714165
SPRR2G,0.232478489,-3.383949813,0.120131221,0.906528808,0.999966589,-4.600404248
ADAMTS19,0.203885204,-2.719234052,0.120030198,0.906607001,0.999966589,-4.60038494
AKNA,0.120483414,7.224054686,0.119910405,0.906699724,0.999966589,-4.639013658
TASP1,0.034604342,1.936207216,0.119857946,0.906740329,0.999966589,-4.615477614
NPIPB8,0.047829357,1.13384334,0.119837029,0.906756519,0.999966589,-4.614462737
LRRC75A,-0.137426325,1.470049891,-0.119819324,0.906770224,0.999966589,-4.614814246
NLRC5,0.082992407,6.12996927,0.119815072,0.906773515,0.999966589,-4.642398883
KCNK1,0.154903953,0.30064033,0.11980603,0.906780514,0.999966589,-4.607402253
GATAD2A,0.033792673,7.17043188,0.119787464,0.906794885,0.999966589,-4.642107367
MAGEA2B,0.17370983,-2.70860673,0.119661115,0.906892684,0.999966589,-4.598766271
SLC2A1,0.077293204,7.351475857,0.119656297,0.906896414,0.999966589,-4.641568463
DAPK3,-0.041608722,5.445165461,-0.119637736,0.906910781,0.999966589,-4.637173083
DOCK10,0.112241365,6.313074931,0.119487246,0.90702727,0.999966589,-4.64091181
LOC101927151,0.059671384,0.114664752,0.119442026,0.907062274,0.999966589,-4.607531298
NPDC1,0.057798507,2.017248762,0.119388717,0.90710354,0.999966589,-4.629487927
PPM1G,0.035360789,5.900485075,0.119370274,0.907117816,0.999966589,-4.642471811
LINC00456,-0.19688174,-0.479249347,-0.11917017,0.907272715,0.999966589,-4.600793933
UBE2H,-0.03433819,7.626742855,-0.119083182,0.907340053,0.999966589,-4.641557943
DPM1,0.027743837,4.920197724,0.119079799,0.907342672,0.999966589,-4.63600559
DDX43,-0.090864567,-0.298633662,-0.119031221,0.907380277,0.999966589,-4.607252367
TFE3,0.03356325,7.029850818,0.119004208,0.907401189,0.999966589,-4.64240974
ZNF446,0.044236646,1.37756937,0.118970737,0.907427099,0.999966589,-4.61283282
GUCY1A2,0.132588811,-3.212294925,0.118962394,0.907433557,0.999966589,-4.600735613
ZBTB40,-0.051383795,4.644225771,-0.118948945,0.907443969,0.999966589,-4.640271435
SMIM22,-0.183465976,-1.509476656,-0.118913717,0.907471239,0.999966589,-4.598846099
POLR2F,-0.050823528,4.354312855,-0.118890437,0.907489261,0.999966589,-4.6283272
ALDH3A2,0.075071389,3.873264582,0.118838734,0.907529286,0.999966589,-4.635680289
FAM219A,0.058607946,4.985039488,0.118761706,0.907588917,0.999966589,-4.633644259
TNNI2,-0.101268724,1.382774749,-0.118675245,0.907655851,0.999966589,-4.618725097
USP15,0.04550497,7.418364029,0.118582266,0.907727831,0.999966589,-4.641595718
IKBIP,-0.071364308,3.233905644,-0.118581373,0.907728522,0.999966589,-4.629655118
TUBA1B,0.039261274,5.793439835,0.118576165,0.907732554,0.999966589,-4.642400422
TMEM203,0.036040321,3.910586062,0.118573268,0.907734797,0.999966589,-4.624873871
ANKDD1A,0.049996104,3.884061893,0.118493689,0.907796404,0.999966589,-4.624012461
RIMKLB,-0.044717532,5.68513176,-0.118334416,0.90791971,0.999966589,-4.637598511
GALNT3,-0.066755533,3.442858736,-0.11831151,0.907937444,0.999966589,-4.636908014
PRCP,0.090630651,6.101145256,0.118279838,0.907961964,0.999966589,-4.642120368
KSR1,-0.076215887,4.990714794,-0.118240615,0.90799233,0.999966589,-4.641984029
SCN4A,0.132448963,-2.276314194,0.118164209,0.908051484,0.999966589,-4.599723954
BST2,0.10712951,5.500803915,0.118085269,0.9081126,0.999966589,-4.642608086
ZNF879,-0.06595898,1.887140187,-0.118003297,0.908176064,0.999966589,-4.609600765
PGC,0.146810965,-2.067308761,0.117912272,0.908246538,0.999966589,-4.598568279
CDH11,-0.1200154,-2.525326609,-0.117902101,0.908254412,0.999966589,-4.602772779
WDR64,-0.231093954,-1.899711964,-0.117870859,0.908278601,0.999966589,-4.599706107
