"Symbol","t","logFC","P.Value","adj.P.Val"
"FGF22",0.520440567591955,0.0535114712155344,0.63088493726727,0.718419927065566
"CMC4",0.519999129023196,0.105086676614742,0.63116541210591,0.718547055335601
"ELF5",0.518391926591404,0.0539976510562598,0.632187211930522,0.719418072361522
"ACIN1",0.517721279993233,0.134791460490059,0.632613880329022,0.719795891967961
"AKR1C6P",0.517003249169307,0.052969809570444,0.633070887856902,0.720261993156861
"SLC28A2",0.515141573499336,0.0551169801525979,0.634256723757025,0.721449233724521
"ZCCHC14",0.514433237985473,0.072689003645704,0.634708265543946,0.721788840706003
"MTNR1A",0.514375420053225,0.0678320217929114,0.634745131220548,0.721788840706003
"SIM2",0.514100904165029,0.0553372439099466,0.634920184723131,0.72193391919771
"TBC1D14",0.512311545344615,0.117343568987013,0.636061936325027,0.722889387939481
"FGF19",0.512288028617359,0.0606622531325613,0.636076950057812,0.722889387939481
"PI4K2B",0.510908202777545,0.0860140011660474,0.636958241800188,0.723439950806367
"IFITM2",0.510315423001506,0.130162312537996,0.637337073750568,0.723708072694589
"IFNL3",0.50891362500608,0.0541750666527622,0.638233467544493,0.724455483983927
"TMIE",0.508727440141335,0.0551638048519337,0.638352582048569,0.724520145340324
"GRIN2A",0.502372873074102,0.0548748370394718,0.642425960248818,0.727910445795263
"IMPG2",0.499802429025423,0.0641796484828973,0.644078028750136,0.729143823828221
"MAS1",0.499784082111374,0.0539129088158367,0.644089829649416,0.729143823828221
"MYL4",0.497552735450906,0.0728457527135198,0.645526003605615,0.730334731649619
"FAM50A",0.497054499183142,0.0713240159074987,0.645846943751233,0.73058913422856
"CTSA",0.495554398570437,0.198455399317893,0.646813804175789,0.731574024535579
"AFAP1-AS1",0.493113049261449,0.0571223555592512,0.648389144300922,0.732701895268867
"BDNF",0.492705081130248,0.0531111179849834,0.648652614714948,0.732945164171553
"TTLL6",0.490311786054936,0.0502803101315305,0.650199492250076,0.734256618262356
"TAS2R13",0.48688585585648,0.0548132706763406,0.652417540293443,0.736105493937435
"NRCAM",0.484636307775009,0.0522037120765751,0.653876350604415,0.737259159252072
"NECAB1",0.484119242197662,0.0545066617975031,0.654211929393041,0.737528170660443
"MYPN",0.483047926442729,0.0496159775489118,0.654907536785773,0.738202921689745
"GARIN1B",0.482722977808177,0.0502364775724402,0.655118610957754,0.73833139435642
"ATP6AP1L",0.481323751727672,0.0521889115692037,0.656027942781591,0.739118650257822
"KRT33A",0.481004022677813,0.0552946578031082,0.656235830953011,0.739244658779866
"ADAM18",0.479432737977238,0.0549762508164962,0.657258032743893,0.740084418922636
"SLC25A48",0.477470053935243,0.0538195630800756,0.658536143623638,0.741249180092391
"TP53INP2",0.475883961672796,0.0996695565201869,0.659570055196283,0.742194974381449
"GABRB1",0.475705837638941,0.054350581989955,0.65968622522892,0.742214109142666
"C14orf39",0.474244196350021,0.0529086110805869,0.66063992871579,0.742902398396165
"REXO5",0.472807245557168,0.157077782819259,0.661578287720639,0.743737625639819
"PLA2G12B",0.472292180728246,0.049317873213165,0.661914820427585,0.744060949742236
"SLC9B1",0.471878009141036,0.0485942964550771,0.662185502155399,0.744255200412335
"SQSTM1",0.469475086778511,0.155951837920436,0.663757170960438,0.745635917858349
"SLC47A1",0.468242741789363,0.134999885469882,0.664564024254665,0.746376905757695
"SLC22A9",0.466276844653691,0.0479723134822066,0.66585230253498,0.747420588003625
"CNTN2",0.466187998962576,0.0490148460920272,0.665910557521266,0.747420588003625
"DSEL",0.466149771223051,0.0562021235284557,0.665935623845945,0.747420588003625
"EML6",0.465509282910255,0.0490302360135338,0.666355677703422,0.747726492032292
"MUC12",0.463225067151034,0.0568771963396221,0.667854956533074,0.749298279524528
"GRIN1",0.461647885267924,0.0559199871731283,0.668891266728606,0.75023957404002
"LSM3",0.461231489455665,0.0528137973083715,0.669165015745709,0.750442570875836
"BMP1",0.461222474395413,0.0981715006986782,0.669170943164598,0.750442570875836
"NOX3",0.460657946800151,0.0478823233941495,0.669542179580252,0.750748172753556
"TMSB10",0.460356209133054,0.169370489644758,0.669740651094635,0.750859994238644
"GLT8D2",0.460013288627297,0.0532340055895258,0.669966250991093,0.750915366103505
"KCND2",0.456627321558678,0.0481520146969837,0.672196078221868,0.75289129161866
"TNKS",0.455408852943642,0.122375257963439,0.672999508157326,0.753569173910809
"DMRTA1",0.455114504355348,0.0546339177801226,0.673193674601072,0.753731090578893
"ADA",0.454932356859765,0.169681651692916,0.673313843367607,0.753758794330188
"OR1F1",0.454681383290842,0.0558718009568159,0.673479438446917,0.753799751288863
"BRSK2",0.451566596481979,0.0526650040583518,0.675536482220776,0.755418430580641
"MIER3",0.449767830502164,0.0546970539889966,0.676725985254087,0.756516376341088
"GABRP",0.449221492952116,0.115766866572641,0.677087499737301,0.756753633865281
"KRT15",0.448805714597818,0.173363937645715,0.677362693533807,0.756949948068347
"ZNF562",0.448218264769582,0.0624537807371859,0.677751617163,0.757273278511123
"SSX8P",0.447544059042015,0.0462896618447069,0.678198128703935,0.757716510529639
"ALKBH1",0.447167647068468,0.0596270285417724,0.678447488082889,0.757883751929233
"KICS2",0.444935835570416,0.116894414680162,0.679927012335728,0.758867606311591
"PRDM14",0.443817024723128,0.0576151238672529,0.68066936208379,0.759619623114512
"LINC00479",0.443264369019307,0.0467776290921358,0.681036221156095,0.759826780965585
"PIK3AP1",0.442545150902909,0.0995857479643654,0.681513807204307,0.760120273300349
"CDX4",0.440798570276065,0.0465540619784594,0.682674354699799,0.76115187582658
"CYP4X1",0.437384677175308,0.0488935894466782,0.6849458647508,0.762810623159221
"CLEC3A",0.436710508257977,0.0453753081148136,0.685394919472536,0.763233941227087
"ASTN1",0.435259986447749,0.0508756867655001,0.686361629017496,0.763918885692189
"IFT81",0.433455792593913,0.0492698587293322,0.687565066170524,0.764810527086113
"LMAN2",0.432843581669777,0.0805889544889859,0.687973680980049,0.76515955898488
"CFAP47",0.432740025386662,0.052413392352077,0.688042811552412,0.765174045929732
"GJB3",0.43202849029669,0.0460981039490202,0.688517908016792,0.76553446009061
"RPL36",0.429890929380045,0.157649091273817,0.689946223439324,0.76695432834334
"IGSF3",0.428769374713257,0.0495181685303917,0.690696275200926,0.767563679448716
"KIAA0408",0.427956024724441,0.046296391943948,0.691240482586858,0.767872689104013
"LINC00589",0.423077816567575,0.0499343815928613,0.694509221529648,0.770674661876897
"MRPL27",0.42218428493511,0.0474394102874312,0.695108830982318,0.771283751756829
"BPESC1",0.41987268064781,0.0443911532096277,0.696661306277296,0.772724465455847
"TFAP2D",0.418885363108218,0.0479281557908696,0.697324942229301,0.773115192952734
"CFHR4",0.417983392002566,0.0429065839001923,0.697931500163227,0.773535202784251
"GALNT10",0.416537582634874,0.0784433902995267,0.698904352283199,0.774308835836154
"GRID1",0.415745432418789,0.0458641007201151,0.6994376711167,0.774786809115214
"TEAD2",0.414863506905774,0.0465794593596893,0.700031680189559,0.775242761236579
"ABCD2",0.41478609317335,0.0498671498846612,0.700083833660954,0.775242761236579
"PURG",0.414755920976119,0.0459426705178532,0.700104161153549,0.775242761236579
"MYOZ2",0.413752371601532,0.0440212317207186,0.700780442738815,0.775765684464398
"MYH6",0.41345925838889,0.0421748323254011,0.700978032521744,0.775927936428465
"SCFD1",0.409971601767576,0.0605624523033163,0.703331295316558,0.77757068473206
"TTPA",0.407992892875775,0.050474715675481,0.704668215054901,0.778652489613815
"PDZRN4",0.403515009666804,0.0414990286401685,0.707698504905602,0.781206275865892
"KRTAP15-1",0.402158736948293,0.0418136045591693,0.708617633535807,0.781937089741152
"LTBP4",0.401065964960499,0.175673709777155,0.709358631224752,0.782527641351083
"SLC16A12",0.398374917919147,0.0531324823353648,0.711185072523011,0.78420117335629
"NDUFS4",0.397606339498479,0.04390943726703,0.711707149330167,0.784549313352652
"RPP25L",0.396126420354464,0.204569169200384,0.712712965157382,0.785367383466751
"SMTN",0.395185297137069,0.0989506283549823,0.713352963087744,0.785737079933252
"SLC2A3",0.392934991852984,0.14052897783984,0.714884417276518,0.787309886156947
"ASB11",0.391561632046517,0.044279272167239,0.715819867714863,0.787710405698619
"NRXN1",0.391477331783568,0.048148493543799,0.715877307834706,0.787710405698619
"DTX3",0.389898858434289,0.042091019465577,0.716953263388583,0.788674519321053
"OTOR",0.389134798342049,0.0427618835525673,0.717474367565276,0.789133592386832
"C9",0.388416032383691,0.0417154524216,0.717964751314234,0.789577216110064
"PRDM16",0.387772903513444,0.0401245653384761,0.718403671459061,0.789762418125291
"CRYGB",0.387374143132147,0.0394166540260502,0.718675882448271,0.789940938152161
"CYB561",0.38654484491829,0.0466874699638101,0.719242159949782,0.790449108868065
"CA3",0.386341667585182,0.0455978287847659,0.719380930956424,0.790544490063249
"GBP7",0.385144659943663,0.0396835182457422,0.720198759811011,0.791100233962142
"ANKRD30BL",0.384745113503557,0.0422114989412013,0.720471842687412,0.79120836105946
"TBC1D32",0.382593492646146,0.0520980263313511,0.721943309855375,0.79250136107121
"PRSS58",0.381759356171343,0.0392430227893866,0.722514160637309,0.792956293207201
"FAM184A",0.374743690539451,0.0393562410578346,0.727324089556778,0.797199621908431
"ZNF423",0.374583421726792,0.0382555393585669,0.727434149862826,0.797205343454195
"ZNF223",0.373739249464292,0.0552300464846162,0.728013994702059,0.79774417156002
"IRS1",0.36925930049621,0.0651439464865021,0.731094885650329,0.800179274629018
"AP1G1",0.366778758232418,0.0706591543010656,0.732803438606475,0.801357208192082
"CYP4F30P",0.364710474508046,0.0462571492411448,0.734229479689764,0.80262808561831
"KCNJ3",0.362287238705446,0.0389243245012912,0.73590191607301,0.804225089080076
"TMPRSS12",0.361469154542698,0.0369761200132103,0.736466934013596,0.804784733238396
"SHISAL1",0.360406345646107,0.0393671081252739,0.737201276838941,0.805297875173583
"MORC1",0.358551118430319,0.0505799539667583,0.738483956614847,0.80635828216065
"TACR1",0.354777087965194,0.037402235261886,0.741096471208547,0.808166262321633
"GALNT17",0.353522993463081,0.0671053810852332,0.741965543710974,0.808933399437701
"HEY2",0.352842471969492,0.0504632771070652,0.742437333417126,0.809215721823812
"MCHR1",0.350342696937988,0.0387551462721722,0.744171551574713,0.810465395717973
"UTY",0.350287768344431,0.0421678295713695,0.744209679088627,0.810465395717973
"DENND2A",0.350093576177214,0.0405690608875356,0.744344480610167,0.810488078088173
"PCDHB17P",0.350084471076223,0.0408976087218545,0.74435080133203,0.810488078088173
"LINC00113",0.349128537187337,0.0364180334964978,0.745014542955911,0.810894650724193
"LRRC31",0.349040969481792,0.043347466467787,0.745075358081843,0.810894650724193
"LRRC52-AS1",0.349009176265282,0.0366628471589399,0.745097438796678,0.810894650724193
"PGCKA1",0.347602951859305,0.0364499477967947,0.746074374317299,0.811667435769188
"PRPH2",0.347469952920584,0.0359455431476887,0.746166801809969,0.81170992288455
"GALR1",0.347034507212156,0.0509355891634168,0.746469450822727,0.811748831470292
"SLC44A5",0.344682684570548,0.0368938156720578,0.748105006581812,0.813004211811933
"CCNYL1",0.342196962575159,0.0620400493184535,0.749835439269561,0.814166882955646
"SLC2A12",0.34185663857282,0.0399942938775022,0.750072495482396,0.814327706403218
"HIPK4",0.341666724143514,0.0381057007531312,0.750204796974155,0.81441320239724
"AQP12A",0.337282421062155,0.0406849293798487,0.753261968195081,0.817265321560305
"KLF17",0.336623085920881,0.037279430330663,0.75372220127873,0.817589674539724
"STUM",0.335763983629254,0.0344134069359174,0.754322064126523,0.81812365933791
"EFHC1",0.334792227364801,0.0363681591307969,0.755000841577441,0.818684691530105
"CENPBD1P",0.332731477668458,0.0819458371308148,0.756441179045951,0.819855295583556
"TRMT9B",0.331029665567531,0.0341260744877956,0.757631551375935,0.820718044969387
"ODF2L",0.327328559218839,0.0408111118196929,0.760223202138334,0.822412466789002
"CAV3",0.325030772905173,0.0354014380454253,0.76183413178674,0.823686440794308
"DTX3L",0.324562961223023,0.0504010237366107,0.762162285376494,0.823982656999056
"PIP4P1",0.323074204840366,0.0823891295416897,0.763207001383617,0.824818936685762
"RBM43",0.322048594592077,0.0781011757498713,0.763927068341494,0.825421162013317
"MATCAP2",0.321936742038159,0.0366022611282124,0.764005616111828,0.825447386319173
"CASP3",0.320379935739131,0.0618863832580867,0.765099232713678,0.826368919759295
"EPHA8",0.320018427554342,0.0338010018939855,0.765353278615589,0.826433730558497
"GPR26",0.318922927905459,0.0381132410045499,0.766123348530733,0.827030372264012
"SLC26A4",0.318830694554645,0.0378487156596513,0.766188198041694,0.827041671929738
"PIP4K2A",0.317770098490396,0.138793525563531,0.766934073572986,0.82755309996438
"GRHL2",0.317244207634108,0.0326622499765215,0.767304026181601,0.827717380491544
"GARIN2",0.316892172439254,0.0325007381126782,0.767551717416328,0.827925847114513
"GUCY1B2",0.316667422134146,0.0360609398745207,0.767709868968777,0.828037708317529
"LPA",0.31113151054688,0.0373708133874764,0.771609692746242,0.831039721111508
"KRT73",0.310056666681723,0.0337936151825975,0.77236783574771,0.831646137500083
"EDDM3B",0.309739672629778,0.0323638701954316,0.772591487260739,0.831828059345934
"CDHR3",0.305551973448825,0.0314963165177243,0.775548588985534,0.83389019664112
"SLITRK2",0.304178296072095,0.0316115000708522,0.776519612035009,0.834816220827684
"TAAR9",0.303665107089878,0.0313516459746142,0.776882502194513,0.835029266617722
"SETD5",0.301929518792165,0.0335387600303008,0.77811029854376,0.83597176439313
"TMEFF2",0.295867881029406,0.0310447831337231,0.782404618259085,0.839362968008195
"CTDSPL2",0.294551869431749,0.0764713531938596,0.783338193640031,0.840245961974721
"LINC00905",0.292723243136777,0.0372296014474166,0.784636154754451,0.841222886253486
"ANKRD42",0.288405641212669,0.0354103754595924,0.787704175548936,0.843943928603363
"SKINT1L",0.286819562751768,0.0312099751949661,0.788832402533664,0.844768902030277
"ARHGAP44",0.285429720427237,0.0437787805756234,0.789821559997067,0.845649555367178
"ELOVL6",0.283249453536117,0.0433703888620626,0.791374238780768,0.84701382387064
"MEN1",0.281874297507738,0.0316334299290467,0.792354164962245,0.847525822249671
"TMEM87A",0.280044933365221,0.0484168699992978,0.793658481238262,0.848711552845033
"SLFN5",0.279838406570158,0.0513837745391216,0.793805784342348,0.848780030111681
"HTN1",0.279418139968415,0.0288044968511563,0.7941055675257,0.848981193035561
"STC1",0.276170707094247,0.0300099915299233,0.796423473340169,0.850980691530758
"C7orf33",0.275203526617868,0.031767680892644,0.797114309970875,0.851479555105504
"TBCK",0.274915130559997,0.0346092633838868,0.797320349094034,0.851639827856585
"WNK3",0.274673367790408,0.0355607200550564,0.797493087457734,0.851764511135418
"PCDH15",0.270912644680855,0.0294632747536384,0.800181920093515,0.854036538759363
"H2BC21",0.270339857481403,0.0764857336795609,0.800591747710995,0.854354031239128
"DCDC2",0.268861107933445,0.0278338709474455,0.801650150312715,0.855243457450422
"GNPNAT1",0.266558001374045,0.0272142500585393,0.803299612533142,0.856582562572151
"IGF2BP1",0.266477929969748,0.0278665579988723,0.803356981420278,0.856583676185906
"AQP7P2",0.265687879787249,0.0286635101102106,0.803923110843999,0.857067134224714
"MYH1",0.265187922062316,0.0280344989736556,0.804281443344061,0.857280789144709
"POU2F1",0.263515704019528,0.0421322355105126,0.805480390282871,0.858366321590772
"USP29",0.262713153274107,0.027213596369178,0.806056035009509,0.858919575422128
"GABRQ",0.261470898036729,0.0300787675113189,0.80694736144065,0.859508017424668
"CFAP157",0.261279907383552,0.033062459433124,0.807084430255962,0.859593564303987
"TPT1",0.259877565444913,0.0553359669971045,0.808091111360598,0.860364717276111
"CAPN11",0.253172572601598,0.025812074366104,0.812910563248271,0.864145956876778
"RIOX1",0.25311844103466,0.0640032584410586,0.812949513745138,0.864145956876778
"SRARP",0.248016803317075,0.0299147625129985,0.81662335222271,0.867143851294972
"NDUFA6",0.248014403975323,0.0408126071074587,0.816625081420738,0.867143851294972
"PGRMC1",0.246312284609294,0.0314265751204046,0.817852113505056,0.868022537663822
"RPUSD2",0.244845223245192,0.0409705614500301,0.818910206728244,0.868599973770619
"PKD1L1-AS1",0.244200816091319,0.0255135407611759,0.819375123324094,0.868971888111075
"GDAP1",0.243196832685762,0.0330320615012069,0.820099641586223,0.869558345481648
