,001_C_Female,001_F_Female,002_A_Male,002_C_Male,014_D_Female,015_A_Female,015_D_Female,015_E_Male,022_B_Male,022_F_Male,023_B_Male,023_D_Female,023_E_Male,029_A_Male,029_E_Female,030_B_Male,030_E_Male,030_F_Male,033_A_Female,033_C_Male,033_D_Male,054_B_Male,054_D_Female,054_F_Female,072_C_Male,072_F_Male,087_A_Female,087_C_Female,087_E_Male,623b_Male,624_Male,657_Female,668_Male,701_Female,705_Male,777_Female,784b_Female
TMEM164,22.662650775251,22.5040612601443,22.839433520602,22.3147610721532,22.3088769827083,22.4540961814188,22.3676717613067,22.5111720969386,22.4850745636986,22.3042931045313,22.5632998627531,22.4584193802333,19.2808115410557,22.5409587936435,22.3666050302333,22.2455138280194,22.3820376648238,22.2135210673835,22.546186078002,22.5271731958508,22.4996753614333,22.8763011017064,22.7186070808472,22.7494561943841,19.2095152408709,22.3915404416629,22.558270521259,22.408518408711,22.3318840662761,8.82654848729091,8.8703647195834,9.00281501560705,9.08480838780436,5.70043971814109,9.03066713624694,8.8073549220576,5.64385618977472
TMEM165,21.2829605755743,21.1040343226332,20.947814553138,20.6342677751961,20.7440306498167,21.0678715337155,20.8861780828539,21.3659235096269,20.4897421434554,20.8651812399288,14.0684424160258,17.9989429514431,21.5079891224584,17.8769125782864,20.3025463339632,17.2596697149645,21.0977113210019,20.7352080996921,21.5014960980068,20.853092495111,20.7711686472259,17.4314241487349,21.2239274586118,20.9667441182981,20.5760958601347,20.4210960914758,20.9615655656866,20.7931158728762,21.2348115851226,9.11374216604919,9.95419631038687,9.87958324961278,10.0334230015375,9.89784545600551,10.1019756709492,5.88264304936184,10.4501802471648
TMEM167A,21.59840244001,21.6299114989477,21.5078758800458,21.138060242665,22.5896597921382,21.6147567477654,21.4600977142903,21.5853614108806,21.4351973022113,21.3881946769067,21.6003987528071,19.9799266381683,21.6533836313899,21.3902690017217,19.4872996794882,21.1438700038533,21.2191405548469,21.2153909754383,19.7789099951407,21.3431059337086,21.2211402286461,21.2918163897305,21.5642589097101,21.2302606710356,19.499152700537,19.4952276072468,21.4329026085607,20.9582863800154,21.19515646043,8.73809225962049,7.24936228651748,7.20456285523266,7.25001634402777,8.77404970848919,8.7817247660605,8.8501792171023,8.92446426117684
TMEM167B,21.8627659822861,21.7329937992406,21.8964802328391,21.2866062651326,20.8188193119723,21.9190189627135,21.5273934825288,15.133623886783,21.3842636240302,21.4652998484309,21.2704949517926,21.283363658004,21.3647892410439,21.3949310247085,20.6619946318838,21.453695647744,21.8149203702352,18.1444491356686,21.4827990958072,21.5176934138866,17.7930634676281,21.6745345323808,21.3298735126695,21.653535247468,21.0118544264666,21.0033504561276,21.5941473436663,18.0468628858102,21.607858096337,6.16992500144231,10.8978454560055,10.5840229402575,11.1623913287569,11.0894504811159,7.68650052718322,9.96000193206808,11.3331553503106
TMEM168,20.5756140282725,20.239829245797,20.6328212944408,20.2632038561207,20.3508830840871,20.8893457618862,20.3541665041603,20.8057084528987,20.6530103540036,19.9490757764832,20.3525715250877,20.1658319758054,20.184240964535,23.1539538286925,22.9269259083499,20.5959949750882,20.5161386036164,20.5543836874022,20.1301984996365,20.4049211786517,20.3737339276626,20.0939822961883,20.2294490274131,20.2301177989445,20.2967986086072,23.0475211874004,20.7891618751323,20.6345257012221,20.7410612174484,9.3037807481771,10.0701209444768,9.82017896241519,10.2070143201775,10.240791332162,9.62935662007961,9.2807707701306,6.95419631038687
TMEM169,22.4109021025777,22.5886023323476,22.3674062190074,22.2513387992289,21.9404978513551,22.0650627204133,22.2078609503682,22.1356820474643,22.2934991526445,22.259878859326,22.0441142503833,22.2629544890153,15.5352753766208,18.9885876148733,22.0136906943158,22.1868756208815,22.0017631202373,22.0991747400109,22.4887448290999,22.4149628568775,22.3153972564866,22.226113450678,22.362551734452,22.1392849766918,18.7164108863354,22.2435897878135,21.8679170452217,21.798154550258,15.441744638574,8.70043971814109,8.95710204156229,9.04712391211403,9.02790599656988,8.88874324889826,5.64385618977472,8.88264304936184,5.52356195605701
TMEM17,19.5095430709726,22.5798190877039,15.8990028149138,22.4630855276342,22.04836646877,22.4379158569718,22.4241093787116,22.4627977979864,22.4807137901532,22.5116761764742,22.3531029319126,19.183233133843,22.6240107210133,22.4178141511815,22.3022623919694,22.0385312268221,22.3376017594139,21.9973776344225,22.5930958657151,22.2869423610357,22.5064146114699,22.3348199282999,22.2899729900246,22.343231809769,22.1920832732317,22.2129000538207,22.4028611383793,22.0529981467143,22.5669108689774,8.66177809777199,8.876516946565,8.94544383637791,5.61470984411521,5.58496250072116,8.98299357469431,8.67595703294175,8.85798099512757
TMEM170A,21.0650466092349,20.7800334743545,20.8274326465584,20.6570392633122,20.3299977493862,17.8521271333237,20.7808168716875,17.6912391637485,20.9898192501947,20.6093329672863,21.0655627350945,21.0502326180047,20.980149342134,20.9766039770916,20.3231141499243,17.2484742784445,20.7131548993251,20.6423011792214,20.6999502518716,20.8863745920098,20.3063454410469,20.8985128221789,17.4717704596002,13.9661449133456,20.5692316724422,20.4397933538824,21.1145760644501,20.5766854698098,20.9992878160702,9.30606168942834,9.9915218460757,10.1150436501617,10.298062567719,10.3072008091408,10.2726297849764,9.35974956032233,10.6591039634737
TMEM171,22.5310996566203,22.313811388752,22.406738558391,22.2281625306793,22.2131175725044,22.1112971221206,22.2817843219742,18.9429554294351,22.5829346619854,22.29978459429,22.1706515789144,22.3889971242678,22.3819447539626,22.4881946634914,19.062562679191,22.0961569620301,22.2120816167743,22.0025513411037,22.6247245192784,22.5003235434997,22.4789705217179,22.4518004575545,22.626600042212,22.3150290170912,22.2975306419402,19.0128045590054,22.0993102440118,22.074822544705,22.1820044939149,8.7279204545632,8.94544383637791,9.06877827798541,9.16741814583174,9.15987133677839,8.93369065495223,9.06339508128851,8.92184093707449
TMEM174,22.2447853927505,22.354943968916,22.3837686187304,22.2208010484174,18.5475347186479,22.1296427401448,22.2114418617662,21.9849746721495,22.3757195763463,22.1959785900793,22.0761005427761,22.0169354350327,22.2574911454879,22.1466171499094,22.0726651718333,22.1280352396642,22.0221591750497,18.6690615164031,22.2759653291959,22.2668994641043,22.2438213194138,22.426338729343,22.5158068958614,22.2974497586139,22.0143539171152,22.2625711821966,22.0472564048453,22.0484765634413,21.937326760902,8.66177809777199,8.88264304936184,8.82972273508606,8.91587937883577,5.49185309632967,8.74819284958946,8.8008998999203,8.82017896241519
TMEM175,22.1459321458205,21.7189563146169,21.9403024837856,21.3124132515391,21.2964513577704,21.9817627144449,21.4501072332114,21.6089072187106,21.6608663849352,21.3303255297211,21.2335506352151,21.3082462498401,18.1517746824044,18.0377560592382,20.824736595413,21.6877404599746,21.6608167809759,21.4986198920525,18.1061948590445,21.5165070249276,21.0584965058063,21.3082884739497,21.5256412376617,21.6860422258253,21.16436622217,17.7037008423845,14.9609069537657,21.4436406834058,21.9561832828224,9.59618975614441,10.6917435191713,10.6653359171852,11.3793783670713,10.6402449362223,11.0320457269308,10.0443941193585,11.5507467853832
TMEM176A,17.7536999000582,21.0730922615649,20.8312036230823,20.1054891070936,20.8700418146865,20.916569799079,20.2720761487754,20.7513070467305,13.729620743553,20.8882006976475,20.166751529463,20.9080157946224,16.6857617009334,20.8422843485268,19.9333174978979,16.8757253574898,21.4005594845816,20.6066826245981,21.693922488081,21.030260981676,21.0887558948769,20.906297569286,21.0865509236535,20.9679234938926,22.6895476047447,20.468062170456,17.9537474435168,19.993019907982,21.2319324789613,9.63843591399047,7.01122725542325,10.237209960755,10.7039035734447,9.63843591399047,10.3174126137649,9.18982455888002,10.5117526537674
TMEM177,20.1110579630837,23.1289480541343,19.9430627769162,23.0801456155075,22.6738197372066,23.1187578240885,22.9972304865227,22.832085321328,23.0743848598906,22.8949539093339,23.0438061315838,23.0717724861869,20.0586590030787,23.0660540336953,19.5144000791065,22.7145387952571,22.9694343030785,22.7239787618169,19.9711646216145,22.892709560522,22.8809791170573,22.8663692415784,23.0110495984056,22.8783714688579,22.5673034614543,19.7830525801816,22.8279756705071,23.052934983374,23.2115333575826,9.07681559705083,9.63481105017172,9.46964181723952,9.72451385311995,9.38586240064146,9.80574387215162,8.98013957763916,6.4594316186373
TMEM178A,20.0264167255641,20.0699151675189,23.0380080176398,22.6815524158294,22.7175425563451,23.0218019479407,23.0397447300251,22.8227923374753,22.9925926416911,23.2228199559894,22.7257955992302,22.7968547550197,23.2362018261749,22.7033335309574,19.1533293641852,22.6795123144326,22.864925542548,22.601633656161,20.5058105849496,22.9768408040799,20.0421095492489,22.7965108099905,20.2286038200095,23.1584827230187,22.8922105683458,22.7045242601584,19.6788064279807,22.95419773063,23.1230955311992,8.91587937883577,6.52356195605701,6.39231742277876,10.0728025345442,9.52356195605701,9.47167521439204,8.92777796208234,9.42836017270429
TMEM179,22.0704305376218,22.1185092846439,22.2713547359937,22.2307710184398,21.9917944624873,22.0474850759855,21.8525287474343,21.98372323829,22.2251989035903,22.189833907167,21.9566055166148,22.1092625271583,22.290224763054,22.2780929398334,21.8927566158617,21.8357620758086,21.9225531906704,21.813972942951,22.1678781030629,22.15193381717,22.2714091679438,22.074991050617,21.918982943604,22.1787961299709,22.0971290747789,22.0464586013613,21.8669664590748,21.7430880998977,21.8771219644271,8.62935662007961,8.79116288855502,8.92777796208234,8.75822321472672,8.68999797141945,8.77807712953536,8.64385618977473,8.62935662007961
TMEM179B,21.9655549709133,21.5707261643859,21.4957408678142,17.4396117755618,20.8133709917385,21.8113480366227,21.3742254876279,21.3424328138484,21.6003031368158,21.0940680181061,21.2769320138743,21.6312432343247,21.2997055138973,21.4291369956197,20.1857985670946,21.2508257846724,15.1112171945498,21.2870382129667,21.7014473432674,21.3507136996756,20.8395352064072,21.2004993466488,21.345587707582,21.01939797827,17.4627099454101,20.510000137293,21.7319644860175,21.2872017103878,21.6040839779158,12.393390457444,13.6714304941852,13.827739648807,14.2205294822913,14.0537562225621,14.1560040483222,12.9697462508145,14.4838157772643
TMEM18,20.1692999193111,20.01908979611,20.263829663696,23.1515127219749,22.7728219721529,20.130080324364,23.1497658776031,23.0914904298106,23.0049770103385,22.8873386993357,19.934652637934,19.8685799354641,23.1703563458782,19.9389305811436,22.7743268077385,16.0549222252449,22.9945114094494,22.7893420004276,23.2395564311512,23.0860456558358,22.8582692329765,23.0052407560039,23.1625738817429,23.160829926155,22.6751270523814,22.9035452116428,22.8819621405613,22.9209813720486,20.115693952197,9.11894107272351,9.73470962022584,9.66533591718518,9.83289001416474,9.90689059560852,6.49185309632967,9.19475685442225,9.90689059560852
TMEM181,22.9340280700723,22.6587580184099,19.5414596640553,22.4839345729922,22.0538556345345,22.945472771035,22.6162450496842,22.9168695223202,22.4022660286067,19.0750116226652,22.9098528085181,22.6726709257822,22.8870744384282,22.7027336765957,21.7964896201369,22.5188490605058,22.3753460003249,22.2752828074056,22.9032712133027,22.1112847033862,22.3453018239339,22.2408309200351,22.3664649632068,22.3553115719071,22.5500196191081,22.4116547654148,22.9237938935646,19.4891756946764,23.064650349137,10.4408691676109,11.4088604360248,8.2240016741981,11.9399464524587,12.0182001788132,11.9668659003875,7.27612440527424,12.2888660741658
TMEM182,22.5804490438528,22.2334312674625,19.0913656507965,18.8294595133619,22.0028314936635,22.1934525684398,22.0551278342113,22.2670083767912,22.4504846000105,22.2692648205963,22.1288923767212,19.0523133152087,19.0430486503652,22.140740542988,18.8394406330748,21.8710076796884,22.0302700759402,22.1440653825237,22.3141179671908,22.1210237509914,22.1224766792455,18.8905463227439,22.0692078311763,22.071321598439,21.9594154860461,18.7989526867981,21.9356503054859,21.9578774977132,22.024428861894,8.61470984411521,8.75822321472672,8.70735913208088,8.91288933622996,8.81378119121704,8.76155123244448,8.76487159073609,8.78135971352466
TMEM183A,19.9648442542652,23.0085231713603,22.8833247557618,21.9764809165776,22.3794947114838,23.2289672024827,22.8985063640853,23.1557175356493,22.6647076828349,22.8062388635943,22.5939310931151,19.4058685787766,22.8760078232232,22.6169635966698,18.6822059427873,22.8824904372947,22.9636627104693,22.7145211877059,23.1880490959108,22.8530066139963,19.0374182587264,22.7710813760612,22.9419830341992,22.4861883618743,22.2989069223306,18.9560471206414,20.2842254129792,22.940397123857,16.7547700905629,10.3901689562002,11.57931593758,8.21431912080077,11.6197614632984,11.6461086415061,12.01471792986,10.4938554492408,12.2997804028585
TMEM183BP,22.5117437276046,22.4483641242962,22.8645787490267,22.258039476031,22.1968656300007,22.2732062635197,22.3455733606052,22.2382466979751,22.2107741825525,22.1032333733126,21.9569142256669,22.2428766578373,22.5647784177056,22.2126448059068,22.0802596560455,22.0438450045561,22.228424149627,22.0500731555856,22.1793949387069,22.4390755296466,22.2358272634554,22.171795265631,22.4241224528536,22.5031344731595,22.1728864820642,22.2463793461039,21.8406703713514,21.9183238898433,21.9992437660996,8.59245703726808,9.11374216604919,9.01959072835788,5.85798099512757,9.03342300153745,8.94544383637791,8.82654848729091,9.06069593168755
TMEM184A,23.1578734736364,22.9825088420817,23.0453567342162,23.0713937826848,22.504231995725,22.8502837617995,22.9120141829688,22.7771965102343,22.7373439063921,22.5788289623999,22.5715658758837,22.896522176539,22.8331753926553,22.7389471926056,22.4586829559213,12.7729330927054,22.7676304406416,22.6440908375789,23.1054835121187,22.6902911033476,22.8512789563556,23.0069851641244,23.0784855575466,22.9866751805687,22.8143317241617,19.6596579998557,22.6175084935751,22.6301502319843,22.7276836831689,8.74483383749955,9.22881869049588,9.33315535031062,9.21674585819531,8.99435343685886,5.8073549220576,9.0389189892923,9.13955135239879
TMEM184B,22.440294604435,22.4215353114471,22.7699891331489,22.1294298728265,21.4419755770662,22.4833422188228,22.2668897444623,22.1766899712667,19.0961077277779,22.4387870311085,18.8922077884778,21.9442823988918,22.0061743606131,22.3070737595417,21.1517821132121,19.1682558809967,22.0221496907883,22.0089394222938,22.2073581560382,18.6111328916114,21.784615277621,22.1421173433504,22.1501222351414,22.1698097302429,21.9379420028177,21.9949783201849,22.45966924782,18.7451884774568,22.6107923671248,10.8719052376592,12.0209799389042,12.2775780024157,12.7176764230664,12.4382720561248,12.5350323145293,10.7304701371842,12.5828476285503
TMEM184C,22.4564108194188,22.5697853942526,22.3644245797506,22.3119647300753,22.1225332367187,22.137498082834,22.1041863311468,22.1006687546643,22.3298549036057,22.341241635078,18.8257134676586,22.4904665405362,22.5450467095218,22.3644646569284,22.220012479836,22.0462744045714,18.4340743411656,21.867772291887,22.3639213828457,22.3352262302485,22.443518016988,19.0166532479528,22.4642054547611,22.4711460425242,22.2374673184566,22.2124610588147,21.9732303490183,21.9376090936201,21.9716309047891,5.32192809488736,8.74819284958946,9.00842862207058,8.84549005094438,8.90388184573618,8.95128471496697,8.74146698640115,5.39231742277876
TMEM185A,17.7980034162221,20.8379104517632,20.8374408400045,20.3622798963618,20.3341870692003,20.7577985354034,20.8389338296869,20.944643438072,20.847829653287,20.9961541620065,20.6031816999936,20.4625312287733,20.8940435585303,20.614513054463,20.2305904451433,17.020513400181,20.3683242118721,20.6913925337153,20.5657101407922,20.8722788361826,20.2237672341697,20.8909440619409,20.9599269594982,20.8563031771689,20.4845082457165,20.2080223554654,20.9536771178568,20.6365635559037,21.0799397991405,9.25029841790633,9.64745842645492,9.70563238736142,9.91438513215544,9.63117705570398,9.78135971352466,9.32192809488736,9.88569637333939
TMEM185B,21.9653157553669,21.6079564980803,18.4151682001729,20.6894554669663,21.0096769256999,21.8096374382049,21.3929782089452,21.6319137323533,21.4071069477041,21.4577586023571,21.0660997044633,21.1965174830753,21.0376066056723,20.8569026761516,20.6787703295557,21.0602381043595,21.6744862582135,21.1057429362729,21.7013381931834,21.3609970714114,21.2102563475851,21.5848249080394,21.5358031360907,21.2941742347477,20.9191251956575,20.7988593695433,22.0573145472144,21.4920761520491,21.7374507788199,9.56795607541547,10.4908508767403,10.667111542075,11.1484765821783,10.9992953870234,11.1736771363034,6.53915881110803,11.3663222142458
TMEM186,21.7452221308866,21.724696613158,21.6088179038086,21.2957397925758,21.2072652032986,21.7468849455933,21.5186243438954,23.0113504590668,21.5762665856856,21.4636535815098,21.3207619941322,21.5334851572577,21.6338963161561,17.9687567788519,20.9914837863874,21.31137027278,21.6008979061194,21.4204100243648,18.7191314221703,21.3884619608628,21.4562029899637,21.9046779825349,21.9584146525608,21.844860510946,21.5205630531062,21.3713267953179,21.7887876202992,21.492793511929,21.7800519026944,9.69522829149575,10.5877775163282,10.5068034377956,10.7887183326905,10.6017707884077,11.0464419480073,9.75488750216347,10.8649599151426
